text,label,keyword
"Having relocated to a foreign nation, I have developed social anxiety that is not commonly experienced in the US. As relocating there, my daily routine of walking to university or school at home has become increasingly challenging as I explore different cultures and environments.",3,"outside, walk"
"Often, I decline invitations to go outside in densely congested urban areas and struggle to maintain eye contact with people at school.",3,"outside, walk"
What are some tips for swimming without being compelled to swim in the same direction and avoid eye contact with other people while trying to catch their breath?,3,"swimming, swim"
"The situation is much more challenging than I imagine. It seems like everyone in a social setting, such as boarding school, work place or restaurant, views me negatively, and sometimes even leads to negative comments from others.",3,park
"While my spine was fused for most of its length a few years ago, I still have the impression that people are always looking at me and it bothers me. As resigned to life with type 2 diabetes, family members frequently look up to me while they run, and friends often ask how many times I should stop in front of their loved ones before leaving home.",3,"runs, run, running"
"At 22 years old, I am struggling with severe social anxiety due to my thin frame and tendency to walk like a baby. My friend described me as looking for things instead of clothes, saying I need to wear make-up or exercise regularly in order to look attractive.",3,walk
"In my home, where only I and the boyfriend I have become a part of share sex life, I feel scared to leave. I'm afraid of leaving my job or going out on an excuse to quit if I don't make it through the interview process.",3,outside
"In the event that I am asked to do a job or task for another person, and I mentally think about it in advance, even if it is just to show some attention with no regret, there are likely going to be unpleasant consequences. However, when I force myself to go outside, my mind doesn't pick up the intensity of things either, so I don’t bother.",3,"outside, walk"
"Running is something I would love to do, but it's a little difficult for me because of my social anxiety. I used on drink that brought me relief from the discomfort caused by tea.",3,running
"People my age who are very interested in me feel threatened and make uninviting comments towards their acquaintances. I often come across people of my own age or possibly adolescents walking past them while taking a walk, even though we are 15 years old.",3,"walk, outside"
"When I'm in my room, I feel very anxious and paranoid about other people. The only time I can relax or become more relaxed is when you have no access to anyone else, and unable to act like a grown-up again once I leave the room.""",3,outside
"My lack of a friend makes me feel self-conscious when I'm walking alone in public, which leads to increased walking speed and fewer people on busy streets. I don;t have any social anxiety or am just an introverted person (I may be more introvert than female). However, my main fear about being seen by someone I know can cause me confusion and disinterest since I live in solitary territory.",3,"walk, outside"
"My friends whom I've met on the internet for over a year make me feel uneasy and awkward when talking to them. As if nothing has worked, I tend to lie and use voicemails instead. This has only improved in recent times. Additionally, my dislike of going outside has escalated since I was younger than their parents and their mother.",3,"outside, park"
"Five years after the event, I still had that automatic reaction of walking away when someone speaks to me and putting on my fake facial expression as if they are looking at you. Although I graduated from high school with no experience, it still left me nervous even though I attended classes in college.",3,"walk, run, soccer"
"It seems that I have insecurities such as abandonment, social anxiety and a language barrier. I am also dependent on my boyfriend due to these issues; having trouble making friends with anyone or even breaking out of my comfort zone when I get too close to him. My relationship with my current boyfriend has been extremely difficult and I feel like it hurts more than anything I've ever done before because I don't want him to know this.",3,"running, walk"
"Whenever I was near my room, I felt like being out of sight. However, that wasn't always the case as it was a daunting task at that time. Although I still feel like I'm spoiled for choice, now that I have reached my peak weight and lost some extra pounds, there isn's not any noticeable difference.",3,"walk, running"
"I've experienced danger from SA in parkour and other extreme sports. Twice in two months, I suffered a sprained ankle (I grade) that was unknown to me due to undiagnosed symptoms. However, after discovering it - somewhat unexpected – recently I began experiencing mild forms of social anxiety.",3,parkour
"It's disheartening that I can't find employment just because someone else wants to work with me, even if it means going out on a date and being judged. Additionally, I don'T like spending time alone in public; therefore, communication is limited due to my lack of social interaction and interest.",3,outside
"Even as I am passing by friends and family from high school, my father is still against my idea of joining the military. Despite this setback, I'm determined to continue my life without any pain or discomfort.",3,"walk, running"
"For someone who is 6'5"" I think it would be creepy if you sit alone in the park. The people around me are uncomfortable with this idea because my therapist has suggested sitting alone at the parks across three streets, which takes just five minutes to walk around and chill.",3,"walk, park"
"I would be hesitant to go out with other children even if they wanted to know more about them, given my lack of interesting stories and doubting their acquaintances. Furthermore, being black means I am uncertain unless we encounter unsafe situations in our community.",3,outside
There's also my anxieties with close relatives. I experience vomiting and nausea when leaving the house due to lack of food or water.,3,outside
"Although I'm 21 and living with my parents now, it has been a while since moving in. Diets and exercise haven’ not helped me much; my face is very ugly all over my body. It makes me feel like I’ve spent too much of my life inside... which only makes up for that. My friends think I need to leave the house and go outside because I can’t do anything different.",3,"outside, walk"
"The struggles of swimming in public and feeling anxious about the impact on my self-esteem are making it difficult for me to enjoy myself. Despite wanting to go out, I struggle with how to swim confidently and feel confident in front of an audience.",3,"swimming, swim, lake"
"Despite my efforts, I can't seem to penetrate the ground more effectively. For the past two months since January 2014, it's been normal for me not to go outside except to watch South Park and only go out when someone tries to drag me in... It gives me a sense of hope that something could be better.",3,"outside, park"
"Since obtaining my puppy, I have been taking medication for years, but still experience nausea and vomiting when people approach me to talk about my newfound companion. What steps have you taken to improve your situation?",3,outside
"Whether I'm smoking or sitting in the middle of them, I feel overwhelmed by the crowds outside. I sit in silence while watching the pit, but it's too uncomfortable to give myself permission to enjoy the experience. It'd be difficult for someone who' is new to this world.",3,outside
"This is the hardest part of me. I feel exhausted from all the clamors and arguments my brain has in recent months, like how easily some people get upset at me because they think I am doing something wrong or want to turn myself around. It's just that once I step out of my comfort zone, I don't care anymore.",3,outside
"Would it be odd for me to play soccer by myself when I have a test coming up and I'm not fond of running, but I decided to take some time off and prepare myself. There is hardly anyone in this area so I plan to go out alone because there's ice everywhere and score goals.",3,"soccer, jogging"
"It feels like yesterday, and I'm feeling really drained from going to class. The last two weeks have already passed, but I can't bear to walk past people in public. Every class I miss is more exasperating than the next one, plus I haven' not even attended one of my classes yet (I suspect it's a very small group).",3,"outside, walk"
"As I walk out the door, individuals often laugh at me, which makes me anxious as I perceive them as being interested in me. This was undoubtedly a silly act, but it has since become more intrusive.",3,"walk, outside"
"I've been living in a neighborhood that is like hell, with no option but to take my two dogs for walks every day, even during hard times and on those days when it rains or shines, which has resulted into me being seen as unkempt and imposing by the neighbors.",3,walk
"Walkouts are so scary because everyone drives to work and I have to walk my dog every morning for school. Even though I would be fine with this, as there might also be other people walking outside on the sidewalk in New York City; it'll be difficult if I live in an urban area where there are only a few dogswalkers available, and cars will continue to look at me unnecessarily and judge me unfairly.",3,"walk, outside"
"There were problems before this though, including difficulty making eye contact with people, being easily put in the face of others and wanting everyone to like me or feel comfortable around me; self-consciousness about walking alone independently or sitting quietly while listening to those around us watching; feeling anxiously regarded as someone who was not used to being around anyone -- things that didn't get better than that until I started attending high school six years ago, especially since then I felt terrible about getting into cars and feeling like I was being judged by other drivers.",3,walk
"It seems like there's no one to confide in, and I don't think my fear of leaving the city alone is justified. I'm hoping someone will be willing enough tell me about it. The people at my new job are unfriendly towards me.",3,outside
"My past experiences with verbal and nonverbally abusive behavior aside, I didn't encounter any issues outside of school. Nevertheless, my friends in Ukraine were not as concerned about leaving the premises or being seen as unprofessional.",3,"outside, walk"
"Miss the times when I experienced an almost euphoric sensation from sitting in front of my computer for the entire day after being outside all day. I miss the dopamine my brain generated from cycling with friends, which allowed me to sleep peacefully and play video games without needing to worry about getting tired.",3,outside
"While it is widely believed that I will eventually feel better after doing this enough times, I still feel terrible every day because of my daily outdoor activities and feeling awful.",3,outside
"Following my recent job application, I have been struggling with depression. I am currently waiting for a call from someone in the retail industry and it is disheartening to find that most employers only hire experienced candidates.",3,outside
"Although my anxiety is heightened by doing certain activities, I tend to make time for other activities such as going out, exercising, and shopping.",3,jog
"After attending college for 3 years, I find myself going to classes and not speaking to anyone. Afterwards, my daily routine involves returning to my dorm room after finishing school; there are no opportunities or challenges to overcome this negative experience.",3,outside
"Since I have no friends, it's been challenging for me to be so vocal about my feelings in the back garden just because neighbors might hear me out loud. I'm feeling incredibly nervous and don't know what to do with my fear. Can you offer any advice on how to overcome this?",3,garden
"It's been a while since I visited California, but even though it was worth it, social anxiety is still weighing heavily on me. Although my trip has cleared me of any negative emotions, I am grateful for the opportunity to explore more attractions and enjoy life without being stuck in stressful situations like crossing bridges or hitting up someone at work.",3,"runs, park"
"I have a tendency to feel uncomfortable when walking, and my partner finds it difficult to do the same.",3,"walk, riding"
"I have been invited to a BBQ and now I'm feeling anxious about it. My feet are unusual, too white, and I suffer from osteoarthritis due to the presence of strangers around me, which is worrying for my well-being as I own ten acres of complexes.",3,"swim, pool"
"How do I tackle these obstacles within the next 4 weeks? Although I'm not overly critical of my own achievements, it seems like everyone is judging me on social media and YouTube. My gender balance is also an issue, and I can't afford to be insecure about how many people are discussing me without any negative feedback.",3,run
Can one feel safe and happy hiding when they are in hiding?,3,outside
"If someone were to be made fun of me for being ""skinky"", or ""really quiet,"" or rude, it would be a shame. I didn't want them to see me in the front yard and I don'T want people to feel embarrassed or disrespect me.",3,"walk, grass"
"It's a completely new experience for me as he learns how to drive. I practice my reversing skills and drove on crowded roads in the morning, but before entering, I made one last run through it. Today, however, is different because I chose to operate on this busy road today.",3,"walk, run"
"Could my fondness for spending time outside be a result of the increased desire to go out, which has become ingrained in my life?",3,park
"The fact that I share a house with friendly neighbours means that my garden maintenance is not feasible for them, as they have been watching it. As if this were the case and their expectations were too high, I stopped watering it even though everyone was paying attention.",3,garden
"It seems like I'm too reliant on solitude for comfort, and even going alone afterward is exhausting. Instead, my anxiety has intensified, as well as my depression.",3,"camp, outside"
