text,label,keyword
"To alleviate your anxiety, I advise you to do whatever it takes (music/walk) and enjoy the moment. If he is genuine, don't be judgmental because if so, avoid appearing shy or vulnerable.",1,walk
"Taking part in the Pokemon activity is on my bucket list for next summer, hoping it'll increase energy levels and help me feel more relaxed. I have read the Millenium trilogy before; while the Hitchhiker's Guide to the Galaxy is my top choice, I can't resist giving it a go.",1,"outside, bike"
"Being at nightclubs and restaurants, convention centers has helped me avoid negative self-perception due to my anxiety. This can be worse if I'm too anxious and start worrying about it later; instead, I try to focus on enjoying the scenery in a quieter area and gradually move towards that place.",1,walk
"I am not immune to having SA, but I have found a way to beat it. Could you provide more information on the benefits of exercising for body image and self-esteem? Your son may find running or sports as an option, rather than going out every day.",1,run
"Running fast in high-speed traffic is a drawback for me, but now that school has started, I am finding it difficult to run without getting distracted by parents and running on the track. In fact, my walking speed has improved significantly while others have been slowing down.",1,"running, run, horse, walk"
"While I feel uneasy about going to the gym, walking my dog can help me relax and calm myself down.",1,walk
"However, for me personally, the only things on my mind are music and a sense of desperation for winter. The colder months involve spending time outdoors or taking long walks, which helps alleviate some anxiety.",1,"outside, walk"
"After spending 23 years in academia with no real experience, we're fed up with studying for work and finding it difficult to spend our free time together. We need something different, but I think that this is causing me to become unproductive and careless. Since dropping out and working full-time from my first job, I have been struggling to come up against some of the most extreme ideas without any creative solutions or even close to them.",1,"outside, jog, run"
"Personally, I think it's helpful to go outside without any purpose. Just take a walk and you will be fine! Periodically, staying at home for days can lead to significant decline in your social security scores.",1,walk
"There's a similar issue here: I feel uneasy eating in the vicinity of other individuals at my college, so I tend to go to parks that aren't too far away.",1,park
Doing any type of exercise is extremely beneficial for your health. Being outdoors is also advantageous. Keep up the good work!,1,outside
"Following my recent hike, I met some cool people and felt great. However, today caused me to be anxious about my mood.",1,"hike, mountain"
"There are many people who share your struggles, and these experiences can lead to improved health and energy levels. Adequate diets, including cutting out sugars and refined foods, engaging in daily physical activities such as running or working out, taking cold showers before bed, practicing meditation, mindfulness, listening to TV/reading, reading books, etc.",1,running
"As per Ernest Ward Beecher, my personal experience of going through a breakup is unique compared to my own experiences.",1,"running, nature"
"Avoiding junk food and increasing social interaction will be a good approach for me, but I'm not sure if it will work. Perhaps I should consider going for runs as calming exercises to alleviate stress.",1,runs
"While running wasn't my strong suit, I did feel like I had achieved a lot when it came time and again. However, both of these things were challenging physically for me; I lost weight and even ran 5km once before bed but by the end of the day, food was no longer as important to me since I felt like an accomplished athlete.",1,"running, run"
"Jumping jacks, push-up exercises and jogging are effective ways to temporarily burn off anxiety.",1,jog
"Taking a bike ride is an excuse not to do it, as you don't want to leave your bike at work. Instead, take 1-2 hours to cycle around for 15 minutes if there's ten minutes to get home.",1,"walk, bike"
"Graduating and breathing exercises are effective for certain people. Performing activities that bring them joy can alleviate some anxiety, but I am aware of the impact they may have on one's thoughts throughout the day or week. Some individuals prefer music to leisurely activities like walking around in the garden, or taking a bath or shower, etc.",1,walk
"My approach during exposure therapy involved constantly smiling and nodding off to people I passed by, followed with a casual greeting of ""hi there"" or ""hey."" As part of my recovery efforts, one of the initial activities was to take walks in the park.",1,"park, walk"
"Initially, I would greet people in my neighborhood by saying hi. However it wasn't lonely but definitely not ideal, which is why having social support and being introverted can be so tough. But everyone with social skills has their own problems to work with, and finding the right solutions is crucial.",1,"walk, park"
"If you don't have a job, does that make me worthless? And when you can'nt quit right away, start working the next day! I started going to the gym about 18 months ago not because I wanted to lose weight, but because of something important: constant motivation. It's time to do something meaningful and complete my routine every day.",1,"running, walk"
"My first day running was cold and wet, but after a 30-minute run, I got back home feeling so sweaty that I took hardly any water. To make things easier today: buy inexpensive runners equipment. Try running outside?",1,"running, outside"
"That's a valid point, but I also feel insecure about it. I don't mind as they look away from me and even though I was clean, I now feel more confident. The neighbors aren'testable because I occasionally smoke outdoors near the apartment when I got up.",1,"outside, walk"
"The sun's exposure has a positive impact on serotonine levels. I have accumulated countless hours of DIY and hobby work, including metal detector trips every week.",1,nature
"Doing the same would be a great idea to either enjoy nature on my own or try metal detecting. If I didn't have any safety gear, I might consider inviting mates or lovers on - in fact, going on such impromptu trips is one of my dreams.",1,"walk, nature"
"Actually, the best way to socialize is by going out and doing things like shopping, walking around instead of going to a party.",1,"walk, park"
"It was a comforting experience to go for walks or hikes that made it easier to get out and meet people. Although I found the first few times uncomfortable, they later showed me that nobody cared about me personally when I got there.",1,"outside, walk, running"
"It's not really important. There are several ways to relax during the next two weeks, including reading books and exercising while keeping yourself energized or mentally stimulated.",1,"outside, bike, sun"
"Your post resonates with me - I'm not sure what to make of it, but my running routine makes me feel normal and has been proven wrong by medical studies.",1,"run, running"
"It may be that I have finally conquered my fears, but I am feeling much happier than when it was only a year ago.",1,walk
"You must understand that your idea of true love is not realistic, and even if you end up with someone who loves you, it won't be long after. To achieve this goal, reduce alcohol consumption, cut out smoking, increase water intake, exercise more frequently, or incorporate physical exercise into your daily routine. Forgive yourself and live in peace; no one should make mistakes while striving to achieve progress.",1,"jogs, walk"
"Despite my understanding of your anger, this is not a cool way to convey your emotions. Take heed of it gentle gentleman!",1,walk
Locate a scenic route and have someone capture your personality through photography. I would avoid taking personal photos as this is inappropriate without an interesting backdrop that showcases your character and looks good. Or you can take X-rated pictures at Y Hotels or any trendy area in town.,1,hike
"Following my counseling session, a counselor recommended that I adopt 'baby steps'. My anxiety is so severe that it's difficult to leave alone and meet new people. The first step was to walk down the street without looking in the eyes of others, followed by an appointment with the receptionist.",1,"outside, walk"
"It's a common feeling I have, but it'll be harder for me to find motivation to run outside. My dislike of going to the gym has resulted in fewer weights being added, and my current routine isn't as productive as it was before.",1,"running, outside"
"Embrace creativity and mastery in diverse areas of art, including creative writing/directing; film score analysis (videography); visual storytelling through theatrical performance; engaging in playful yet dynamic performances; performing stunts like parkour or other freestyle events; participating in contests; playing card games; making up your body shape; being around others; exploring new experiences; experiencing the joy and enjoyment that comes with it; feeling connected to nature; enjoying outdoor activities; creating unique memories; sharing stories; taking flight; and doing anything in-between.",1,"parkour, climb"
"Can you suggest some workout options? I'd suggest cold showers, doing push ups and running, and engaging in physical activity.",1,running
Has anyone else experienced social anxiety and body dysmorphia as a result of not attending school or going outside for an year?,1,outside
"I've found that going for a night-time run during sleep is an effective and beneficial form of exercise, especially if you live in secluded areas. Additionally, eating taffy can be good for your health!",1,"jogs, walk"
"The link from my previous post suggests that socializing with others could enhance my mood, make me more animated and less robotic. Additionally, it would allow me to engage in activities like parkour, freerunning, tricking/bboying, popping (everything being new), and other public hobbies.",1,parkour
"I ignored my instincts when it came to SA, including weed, craft beer and fireball. I also enjoyed watching anime that I had just finished reading about, as well as music production, skating (hence the name), and Vidya.",1,skating
"I'm living on my own as a student, and spending time with others frequently in public can lead to panic attacks, stress levels or intense insecurity. While I would like to travel alone, I am concerned about losing my bearings quickly because of the unknown locations around which I may encounter people at first sight.",1,outside
"It's safe to say that I felt like I had overpowered my therapist, even though it didn't hurt. My conversation with my counselor about my anger and isolation from drug use resulted in a dismissive response: ""This guy is definitely needing help.""",1,walk
"If faced with severe social anxiety, I tend to retreat and remain at home. I usually volunteer on my own, but communicate with other volunteers occasionally. Alternatively, taking a walk around the neighborhood could be paired well with my volunteer work.",1,"nature, walk"
"Despite my efforts to find the cause, I have been running more frequently lately and it's starting to feel like something has happened. It'd be difficult, but last week it was even more overwhelming.",1,"outside, runs"
"The solution is NOT your girl, so take a break from yourself by taking 1-2 hours to walk around in nature and write everything you can think of. This will help calm the mind down as well.",1,"walk, nature"
"We share a similar age, but the proximity of being out and about is also helpful. I prefer to go for walks around town at 2 AM instead of late at night because that's the best time to do so.",1,"outside, walk"
"I went for a run/walk recently and it took me around ten days to get up, but the experience was really good.",1,"run, walk"
"Even though I still feel anxious, sitting in the park and doing some errands are enjoyable activities that occur almost every day.",1,"walk, park"
"Even though I am aware that it is a tough task, give it your best chance! Enjoying walks in parks is something many people do for various reasons. I find it beneficial to my back because I don't have to sit and stand constantly due to the discomfort I experience while sitting.",1,"walk, park"
"As an avid runner, I run and enjoy exploring new places. However, my other interests include engaging in narrative games such as Firewatch (another enjoyable game to play with good storytelling values when not feeling overly paranoid), and creating comics that express personal feelings through drawing.",1,run
"Despite the fact that I prefer meeting people in public pools during hotel stays, I think it's better to take things slow and walk around.",1,pool
"Although I'm currently in therapy, I find that changing things up is easier than trying to change someone. After the summer, however, it can be challenging and frustrating for me personally.",1,outside
Go for a walk alone. I once thought about exiting through the window with my family's guests.,1,walk
"The categories you could choose from include a song, food or activity, someone else's clothing and chores.",1,swimming
"Engage in certain activities to prevent getting caught up in that cycle. Consider taking a walk, reading an article on the road or visiting your local thrift store or yard.",1,walk
"Initially, I started running or walking in parks and felt a sense of tension from someone else walking past me. I avoided eye contact altogether by starting with baby steps instead.",1,"run, walk, park"
"It's important to acknowledge that friends are overrated. I find that some activities require genuine effort, particularly when done by myself due to my social anxiety. Recently though, I've started exploring solo and found it easier than with other people.",1,hikes
"I would suggest that you start using your mic in video games to communicate with people and develop social skills. When you're confident, use outdoor activities such as walking in parks or going to the library/library instead.",1,"outside, walk, park"
"Sometimes, I can take a break outside to refresh myself. However, when my friends try to push me too hard, it results in me being locked up due to their pressure and aggressive behavior towards me.",1,outside
"Watching animals and plants blows my mind - I don't have access to any counseling or someone close to me in particular, but it helps immensely when I get lost and just want to be alive.",1,nature
"People who enjoy movies may consider shopping for, renting or watching them at a movie theater. Those who are fond of dogs can also experience the joy of petting other dogs in parks and parks to see if it helps reduce social anxiety.",1,park
"At first, give walking just 5 minutes along your street and back. After that wait a bit longer, maybe walk to some local store before moving in until you feel comfortable. The best advice I can give is to take the time to move slowly with practice!",1,walk
"Is it possible for me to take things one step further, such as saying hello or doing something while standing near a person waiting to cross the street?",1,"walk, outside"
"Have the urge to visit parks and do so because you can't risk walking by them due to the insecurity, but if that's not enough, go for it anyway.",1,"walk, park"
"After starting to see a support worker, I've been trying to improve my social skills and exploring my neighborhood with her.",1,"outside, walk"
"Every night when I go to sleep, the air falls on me. I love being up by my window and feeling the light of day as if it were falling on myself. It has always been that way for me to be happy even though I don't always feel the same way.",1,"run, outside"
"I find it refreshing to go for a walk during rainy weather with my arms tightly covered and dry, which is wonderful.",1,walk
"Although I'm unable to leave the house, my only interests are exploring new places and possibly purchasing an inexpensive bmx for entertainment purposes during summer. I also have no desire to go to music festivals, so I can't really commit to anything.",1,outside
"Can one learn not to care about blushing? I find myself smiling more when outside, which is why I feel less embarrassed. I wish my skin was black at that time haha.",1,outside
"It's tough to study alone when you have little social anxiety, even in social situations like online tagging or shopping. However, my college studies are still struggling and I'm not ready to make friends.",1,outside
"Even if I have to do it alone, hiking or reading/running is something I enjoy doing and I'm happy about being alone.",1,"hiking, running"
"It's possible that I could purchase something small from a nearby store, as my issues often arise with people and strangers. Additionally, I have been trying to compliment those in my surroundings which has started yielding positive results; or I might prefer to spend time in crowded public places.",1,park
Being a hermit would make me want to live in an area with secluded living and some sort of small beach.,1,beach
"Which leisure activities do you enjoy doing? Last week has been tough, but I felt exhausted after a tiring week. Yesterday, I went for an extended bike ride and it was good (not that I'm complaining here), overall!",1,bike
"In the previous academic year, I engaged in running and yoga as a means of relaxing for relaxation. However, since these exercises are effective for team sports, including boxing where my anger is prevalent, it makes sense to consider this sport as an alternative to other sports.",1,"soccer, running"
"You don't need to engage in a war with yourself, so why not take heed of the advice of others? A brief cooldown and taking kindly to sexiness would be an appropriate response.",1,outside
"To start off with, there's no need to worry about anything. Additionally, engaging in a distracting activity like running can help me feel more relaxed and calm than I dozing off at home without any preconceptions or worries. You're right about being happy before going on errands.",1,running
"Can the person be inexplicably watching you, or do you have a mental predisposition to this? To avoid being alone and feeling uneasy when going out, try having someone else join you for company. This will help reduce your anxiety.",1,outside
"I believe that pursuing an activity or hobby could be a great way to lose weight, have fun outdoors, and make new friends.",1,outside
"By engaging in a more social and outgoing sport like hiking or playing football, including knitting as if it were your first love, yoga, meditation, or dance class, you can be in an environment that can provide positive reinforcement for anxiety-related activities and social interactions with women.",1,hiking
"If you have a bike, it's convenient to use if you can carry rucksacks along with your essentials.",1,bike
I enjoy running because it allows me to concentrate on the discomfort rather than getting distracted by other things. It also helps me clear up my mind and makes me feel less overwhelmed.,1,"running, run"
"In the short-run, like coffee or ""fika"" (which you don't know in English), desserts and less verbal activity such as football/gym etc., what other activities should one prioritize while doing fewer words?",1,soccer
"Although nature can be calming, it's best to avoid socializing in public areas that can cause stress and anxiety.",1,nature
"If your classmates are causing you a lot of anxiety and drawing attention, consider asking them out for ice cream or chatting with someone in secluded areas. Although it may be nerve-wracking to jump off cliffs, talking to her in another environment without worrying about gossip could ease your worries.",1,"walk, park"
Cool as rain is a wonderful feeling because there are few people out in the cold during the night.,1,outside
"I plan to take a gradual step forward, starting with just stepping in front of others. This will involve walking through laneways for the first time, developing self-assurance to look someone up, smiling and greeting them as they pass, and exploring my surroundings even if I don't feel comfortable enough.",1,"walk, park"
"Afterward, I was informed by an annoyed relative that I behaved unkindly in not getting around anyone. Although my family is generally kind and helpful, there were moments when I felt uneasy due to the lack of other individuals at home during my teenage years.",1,outside
"That is the reason why I feel a sense of missing smoking after working long hours. (I haven't stopped since, but it was the best decision I ever made). When I felt awkward at socials, I would say ""oh no, not me"" and then leave to rest for ten minutes.",1,outside
