text,label,keyword
"You appear to be the older couple who greet you on your morning commute to work. They are pleasant, but avoid saying hi.",2,bike
"I'm considering giving it a try at least 5-6am tomorrow morning. However, I haven't been informed about the park's opening time.",2,park
"People thought I was annoying due to my inability to understand them, leading to internal bullying. I've also been subjected to inner-bullying where people would react with frustration and ridicule me when I said something that they thought was funny, laughing uncontrollably, or trying to make eye contact with others because I wasn't a good person.",2,"walk, outside, running"
"Despite my lack of courage to ask for a bag, I was able to find the item I needed and paid for it while biking.",2,biking
"I used to overthink everything and worry that my neighbors might judge me while I received mail. I would avoid going out for weeks, only going to the grocery store during peak hours due to fear of being viewed by strangers.",2,"outside, climb"
I can tell you that I'm a 15-year-old who doesn't behave like other teenagers.,2,park
"My youth was short and I had no fun while hanging out with friends. I didn't finish high school or secure a job, and now I'm struggling with isolation and loneliness.",2,walk
"I was still capable of gardening and going to basic services like hospitals, grocery stores, and providing good examples. However, my social circle has completely disappeared and I have become quite isolated in the past. Version 1 involves feeling like a two-footed figure sitting on my horse and looking down at peasants.",2,"outside, lawn, horse"
"I'm open to meeting people with social anxiety who may also have similar conditions. We can engage in activities like museums, hiking, stand up comedy, and watching movies together, as it would be beneficial for both of us. If you're interested, please let me know if you want to talk.",2,hikes
"We're savoring some ice cream while taking a walk. Although I appreciate your advice, I also believe that we should view this as an opportunity to learn rather than having unrealistic expectations.",2,walk
"My social awkwardness becomes more and more noticeable when I'm doing this, as I become uncomfortable with being in my room instead of enjoying a beer.",2,"walk, sun"
"I tend to say ""good how are you"" every time, but the conversation ended when she tripped and fell backwards, leaving me feeling uneasy about her.",2,walk
"My roots can be traced back to my childhood experiences in an English pub, where I felt more comfortable socializing until I was 13 and now feel confused about going there.",2,"soccer, outside"
"My neighbor was standing across the street from me, and as I went to pick up the trash, I felt bad.",2,outside
His curiosity about me spending time with high school kids made me feel like he was attacking me. I decided to bid farewell privately by asking if everything was okay with him.,2,outside
"Despite eating together, we had fun playing games in the park. I don't think we would have been more timid without him as our group did for 7 hours.",2,park
"Although nervousness is not a significant issue, people are aware of it. It's important to restrain oneself before drinking and avoid alcohol while in social situations.",2,outside
"Engage in exciting activities like social media, concerts, bars, and clubs, as well as holidays, football games, a dog park, the beach, or memorial day. Don't be afraid to get in touch with your city as people will follow you if you go out and participate.",2,"park, beach"
"Even though we all make mistakes, they can be extremely damaging. I recently had a coffee at swanky cafes near my home. My attire was casual but not overly scruffy, which was appropriate for the hot and sunny weather on this walk-in day.",2,walk
"My age makes me appealing to everyone, especially the girls I was at school for. Although I used to struggle with mental activity during my early years, biking has become an essential part of my routine and I now enjoy cycling outdoors as a family.",2,"outside, bike"
"After crossing the intersection, I noticed that there were numerous cars waiting for me. I didn't think it would be a problem, so I approached the registration area and told them my name before heading to the walk-up station followed by some indie folk music as I tried to relax myself.",2,"walk, hill"
"Since dropping out of high school, I've been staying indoors on the computer and struggling to communicate with my neighbors. I have no skills, passions or friends, and have struggled with social anxiety and depression for as long as I can remember, but it really hit its peak around 8 years ago.",2,outside
"Being inebriated is such a relief to have, as it leaves me feeling like my SA is slowly disappearing. I can do numerous activities without worrying, including talking to strangers on the phone and taking errands for enjoyment. However, I'm still hesitant to use public mics with my online friends.",2,walk
"I've engaged in comparable actions, but being so close makes me feel more uncertain. After deciding to leave after waiting for too long, I end up going outside instead.",2,outside
"During my fifth-grade years, I began to feel overweight and unsure if it was due to social events or my aunt's treats. Although I wasn't shy, there were still plenty of friends to talk to and people from kindergarten around me, and we had a great time.",2,soccer
"Can someone offer suggestions on how to transform my work-life balance into an all-consuming addiction? I've noticed that my social skills tend to decline as I transition from working with a non-work partner to being more social, which can lead to intense stress and anxiety.",2,"horses, outside"
I desire to be a covert inhabitant of the mountains.,2,mountains
"In my opinion, it's a natural and unconscious process that can trigger panic or discomfort in people.",2,"walk, camp"
"Upon realizing my mistake, I thought to myself, ""Dah, come back here!"" and they'd walk me the distance to my house, but in reality, it took a lot more time than usual to understand what this meant.",2,walk
"My efforts to be a leader at summer camp were horrendous, and I couldn't do anything about it.",2,camp
"Despite having had no encouragement from anyone, I ended up dreaming about it for years. The experience was so overwhelming that I felt like the worst person on earth, and I didn't even know how to perform at my job -- an excellent camp leader who never let me down.",2,"camp, outside"
"I get into trouble for it, but there's no substitute for that. Recently, my anxiety has heightened and I'm not willing to go outside because of school. I leave for lunch half the time because I can't bear the thought of being secretive, even though I was considered a ""relative to nothing"" in the past.",2,outside
"I achieved a GED in 2014, which allowed me to feel that I wasn't completely worthless and had the ability to do something other than playing video games and loathing myself. My desire was to escape the stresses of living, but my Mom provided me with shelter during that time.",2,outside
"My life has always been limited by my inability to frequent cafes, cinemas or stores alone. I was also a reserved and closed-minded child who did not venture out unnecessarily. To cope, I had to move from rural to urban, where I could manage basic household tasks and establish communication with people.",2,"outside, walk, run"
"I've seen comments where the guy is called a dickhead and an asshole for being friendly, which can help you overcome your sexual disobedience.",2,outside
"I attempted to stay out of this predicament, but instead of focusing on my biological needs, I've turned to the gym and university. However, when someone requests me to go outside to play football or leave the club, it makes me question why those activities hold no significance.",2,outside
"Despite feeling embarrassed, my best friend has expressed gratitude to me for making it to my sister's party even though I didn't want to participate.",2,outside
"During my 5th grade, I was told that my running style was considered funny by many people. If I don't run on time and fail to meet the required distance, it can make me look silly in the eyes of others.",2,"walk, run"
"As a side note, it's almost comical that I was randomly selected as the lucky winner. Although I have friends who are naturally reserved and play soccer well, I still struggle to communicate with people about my past and often find myself scared when I step onto the field. I eventually gave up and people started calling me names because of these negative memories.",2,soccer
"My suspicions about the unintelligent running group I'm in are starting to boil over. Could it be that the entire group also experiences social anxiety? For instance, when I visited the Buddist group tonight, I found myself with people who were friendly and eulogized me, but I didn't see anyone around me except for one guy who saluted me.",2,running
"Can I guess which one is his preference? He's 28, and I'm 24. We were both biting each other in our lip, but he didn't know what to say. I asked him if we could go on hiking together, and while I wanted to kiss him, a park-goer expressed interest, leaving me concerned about the impact it may have on our friendship.",2,"park, hiking"
"My dad used to make me feel like I didn't have any friends or social life. He was particularly harsh towards me for not being able to play with other kids at school, which caused quite a lot of resentment.",2,outside
"I'm a big fan of Sweet Dreams Till Sun Beams Find You, but I find the sun beams to be more romantic than its own meaning. Although there have been many renditions of this song from different artists, my favorite is Doris Day's version which emphasizes the importance of hanging out with people during the day. This line strikes me as deeply saddish.",2,sun
"My purpose for this post was to share my experience with social anxiety and how it can affect my ability to stay connected. I rarely leave my home, but often attend lectures and seminars because of lack of proper food preparation. As a result, I'm finding it difficult to make friends now that I have just started university. Discussions are usually focused on superficial topics, which is why I don't always remain friendly.",2,"walk, camps"
What are some ways to enjoy the beach and avoid socializing with someone you don't know?,2,"beach, swimming, beach, swim"
"The realization that everything I had met him after 6-7 months had been a complete fabrication left me feeling ashamed and uneasy. It's unfortunate that I no longer have the ability to communicate with others or leave my house regularly, leaving me stuck in an unfamiliar setting.",2,outside
"I avoid it at all costs and prefer to stay in a quiet area or outside where noise is not an issue. Being an electrician means I am constantly scared of getting stuck inside during shootings because they may need to make last-minute lighting changes or even light gags, which can be very troubling for me.",2,outside
"I find it easier to be alone compared to being alone. Any thoughts on this? I'll go out, take pictures, and hopefully not care.",2,outside
"By purchasing or creating your own automatic watering system, you can ensure that the garden is kept well-hydrated by simply turning it on.",2,garden
"Discovering more about spirituality is something I do, even though it can be tiresome at times. I have an affinity for nature and the outdoors.",2,nature
"As I was raised in various situations, including choosing to isolate myself as a defensive mechanism and still do today, but also facing the challenge of building friendships and alliances, I found myself always left alone.",2,camp
"Go out to bars and clubs at night, talk to strangers, go on hikes and visit famous places. Take a day to wander around unexpectedly and grab ice cream shops. While it may be disappointing when you first come across those locations, the experience is worth it because you'll know what they were talking about.",2,"hikes, walk"
"Aside from the cats and squirrels, hedgehogs are also great ""meet"" animals. I once came across a baby hare while biking in my town last month.",2,"biking, walk"
"Even after taking naps, I still feel tired and depressed. I feel like I'm trapped in a cage with my true personality, and I only experience joy when I visit family or vacation.",2,outside
"I typically go out for a two-and-a-half hour bike ride every couple of days to get some exercise, but there are few reasons to do it other than exercising. There is no money to spend, no friends to talk to or visit, and nothing inspires me to explore. This has become an ordinary part of my life for the past 18 months.",2,"outside, bike"
I'm struggling with fear of judgment and feeling uneasy about being alone. Can you offer any advice on how to overcome this?,2,camp
"Despite my friends occasionally inviting me to go out and socialize with me on weekends, I typically choose to spend my free time at home instead of going out.",2,"run, walk"
"I discarded the message and sent a picture of me at the pool (swimsuit pic) to my boyfriend, only for him to ignore it and not reply. This caused me to feel embarrassed and panicked, and I also experienced strange feelings like coffee would be considered inappropriate.",2,"pool, swim"
"Luckily, I switched classes and had my lunch period adjusted. Unfortunately, this was the case for me because I didn't feel comfortable eating when sitting at a table or on steps outside.",2,outside
"During lunch, she would sit on the ground outside with me frequently, and I remember being surprised when someone asked if I liked them. We even got to meet up briefly but still held hands after being in the ""Who's Who"" section of the high school yearbook.",2,outside
"During my soccer playing days, I would frequently reflect on how I could have prevented goals or been a more skilled player. These are typical thoughts, but they are also beneficial for the team you support.",2,soccer
"My parents were not narcissistic or religious, and I feel like the rules we had made limited us during my early years prevented me from making friends. We didn't even have to go out when our school bus arrived, which was unexpected.",2,outside
"Anyone else experiencing discomfort when someone pointing the camera at me because they think it's ""funny"" to film shy guys? I recently encountered this behavior while walking with my friends in a park. They all stopped filming themselves or taking pictures, which makes us feel more comfortable leaving and talking to people passing by.",2,"outside, walk, park"
"It's also helpful to join extracurricular activities such as yoga, sewing, or running clubs. Additionally, I find it beneficial to connect with colleagues outside of work and form friendships by joining Facebook groups.",2,"outside, running"
I feel like I'm being too much of a distraction when it comes to socializing with others. Why is this happening?,2,"run, soccer"
"Honestly, I'm not interested in learning more about Pokemon Go. It would be really frustrating, but I suppose it's just my typical running style.",2,run
"I don't go anywhere, just bored at home. On some days, I prefer to eat and leave the house for food.",2,outside
"My perspective has changed with SA. I've always had a preference for rain, but now that it's more sparsely populated, it makes me think of those who seek shelter and take longer to get in their car instead of being judged.",2,outside
"I suffer from acid reflux and heartburn as a result of my love for tomato sauce, coffee, and liquor. Even when I go outside in the morning or during sunny or windy conditions, my eyes and nose become watery no matter what allergy medication I take on or how often.",2,"outside, walk"
"I woke up at 5:10am approximately two weeks ago, but was already there by 5:30am. I apologized for being late and offered to stay longer to make up for the missed time. The outcome was better than if I had stayed overnight as everyone else did because it was too early.",2,walk
"Sometimes, I feel like I'm not included in society and it feels like people are pushing me out of my comfort zone.",2,outside
"I find it difficult to engage in social activities and encounter negative experiences, resulting in feelings of loneliness.",2,outside
"It's advisable to have a few conversations with him before making any commitments. Don't categorize them as dates, but rather as escorts and ask for more information if you feel like hanging out or doing something after work.",2,outside
"The presence of elderly people in the park (pokestop, lure, and gyms) was surprising. I noticed that there were many individuals with their own children, as well as those with parents who are both elderly and young.",2,park
"The stoicism and introversion of the attendees made it uneasy, prompting me to take on more responsibility and lead the discussion. I participated in a potter activity at ten local parks with my university peers.",2,park
"The thought of attending an online college has crossed my mind, as I'm concerned about leaving my friends, not having someone to hang out with, and being unable to participate in soccer due to academic probation.",2,soccer
"I was bullied by my peers every time I tried to make friends, and as a result, I stopped attending school at 13 because I had no interest in playing online games, particularly MMOs.",2,"outside, walk"
"My mind has become consumed with thoughts of nothingness, causing me to avoid contemplating anything else while walking. However, I now prefer to listen to music instead and try to refrain from thinking about them whenever I'm outside.",2,"walk, outside"
"I'm looking for ideas on what to do and where to go outdoors with others. Can you offer any advice on how to find reasons to explore these activities? I have tried meeting people at meetups before, but they have gotten me off while doing other indoor activities due to boredom and loneliness.",2,outside
"I typically just observe things, such as looking at a tree or something on the side of the road.",2,tree
"Despite being in the psychiatry department for three weeks, I'm finding it hard to be comfortable with people and hospitals.",2,"running, outside, walk"
"After meeting on a dating site, I texted this girl for three days, and she responded by sending me pictures and emoticons. She also asked if I was afraid of being in sex but I said I wasn't.",2,"park, walk"
"Set the alarm clock to 8:30 in the bathroom, brush your teeth, take a shower, dress up for work and then return to lunch.",2,"park, walk"
"When I arrive at the mall in a large shopping center, my anxiety is unresolved. I keep trying to deal with these situations and hide them by taking notes in my backpack before heading home. After walking through the store, I felt uncomfortable and worried about how to approach the shop assistant who might have seen me.",2,"walk, running"
"I would enjoy spending time outside, consuming mushrooms and exploring for LSD. Perhaps I'll have to resort to skydiving until my finances are too tight. However, it's important to consider your financial situation before making any assumptions.",2,outside
"While a brief break between lectures, I proceeded to walk around the blook and smash sandwiches in their mouths.",2,"walk, outside"
"The news of my hands shaking and inability to speak has left me feeling scared. Despite this, my therapist has encouraged me to seek out random girls for the first time since they reject me. As a result, I approached an attractive girl in slumber and asked if she wanted to go out with me someday after seeing her last night.",2,park
"It's all about your personality, but if I went without any specific plan and just wanted to have a great time, it would have been doomed. If you want to go with someone else, consider that too. Many times when I traveled, I felt comfortable going somewhere at my own pace and eating authentic food while not having to conform to the standards of western cuisine.",2,outside
"She asked me to share my life story during our outing, and I was taken aback because I didn't know what it was.",2,"coast, camp, outside"
"As a 16-year-old male, I have always been anxious about everything from dogs and other animals to social interactions. I was terrified of elevators, beach walks, and having difficulty meeting new people due to my generalized anxiety.",2,beach
"My fear of leaving my room and waiting for my dad to come home causes me to want to cook food or use the bathroom, but I don't have the same motivation.",2,park
"I just got back from doing it, and I'm pretty proud of myself. We raised a good amount of money, made small talk, thanked everyone who donated, lots of people were coming in and out at Libby's supermarket.",2,outside
"I'm not attracted to amusement parks and even when my friends suggest going for a day, I refuse.",2,"park, parks, walk, sun"
"It seems strange that I am a 20-year-old student who struggles with social issues and is constantly searching for an empty lecture hall to pass the time, even though I didn't experience any awkwardness before.",2,"running, walk, park"
"Despite being socially awkward and introverted, I often opt for the stairs instead of the elevator to avoid having intimate conversations with my neighbors. Do you feel the same way when walking alongside someone who seems uncomfortable? Can you suggest a slight alteration of your route to prevent strangers from seeing you?",2,walk
"The years I spent at the gaeltacht (I'm Irish), where I made new friends and laughed profusely every day. It was a wonderful experience, especially since there were no seats available for our daily walk-in movies or evening meals.",2,"camp, outside"
"Park officials or security guards may not allow you to sleep in the park if you stay too long, which could result in being pulled and potentially facing legal consequences.",2,park
"After a week of trying to socialize at work, I've fallen back into my cold/distant state and have started to do awkward things like walking around behind my colleagues instead of running up to them. I don't know if I have some sort of SA or not even after that.",2,"walk, running"
"My complete being is everything to me. Good luck both of us! I long to escape and live in the middle of nowhere, away from everyone.",2,"outside, run, beach"
"Despite not attending college, my lack of experience, lack thereof, and subsequent struggles with anxiety have caused me to lose friends. As a result, I avoid socializing and rarely go out, feeling disappointed by the number of happy couples I see in public and doubt myself about my ability to succeed.",2,outside
"There is a place down the street where people can be strung out and attacked, but there are few individuals who participate.",2,park
"After deciding to leave after being told how uncomfortable it would be just sitting in front of them, I decided to head back down the corridor and find another place to eat. Regrettably, my decision didn't work out as I ended up eating outside in the rain.",2,outside
"I used to be skinny-fat and disliked in my youth, so I went to the beach in jeans and T-shirts in Venezuela because of my white skin and freckles.",2,beach
"I'd like to go out and meet people. Although homeschooling is a good idea, it can make you feel more anxious about going out than staying at home.",2,outside
"I simply said, ""Oh."" After smoking a cigarette, I went outside and she came up and said she got locked out. She had to call in maintenance to get her back inside.",2,outside
The sight of a young girl staring at me for only 5 seconds in the park makes me feel uneasy.,2,"walk, park"
"I know it's over the top, but I find myself confined to my apartment watching YouTube videos and being discouraged from going out due to fear of being raped.",2,outside
"Despite my joblessness and lack of savings, I am grateful for the opportunity to hide in the mountains with relative ease.",2,mountains
I feel like a failure because my lack of communication with the other girl and her belief that I'm being selfish is making me want to end my life.,2,"park, walk"
"I jogged alone for over an hour and was eventually found by the assistant coach, but I didn't feel like anyone was interested in me. I appeared unintelligent and childish, even though I was running around without any aid.",2,"camp, running, park"
"Our coach taught us that it's important to greet passersby with a ""WAVE-"" sign before greeting them.",2,"park, runs, run"
"My friends and I had planned a beach getaway, but we all ended up going out. Unfortunately, my plans are frequently disrupted by other commitments, leading to frequent cancellations.",2,beach
"Irrespective of your soccer abilities, it seems as though your friend only wanted to have a good time with you and not yours. Your impression is important when you're there, not in the game! (read description for details):raised_fist_light_skin_tone:cheers",2,soccer
"A few weeks ago, I disclosed my sexually transmitted disease to my mother. Although she is not a harsh person, she now places greater emphasis on my behavior outside of the home and complains about my social awkwardness.",2,outside
"It's suggested to think of some compelling reasons to avoid swimming in the pool. Even if you have to, it can still be enjoyed from an elevated location.",2,pool
"Social anxiety has plagued me for years, but now I can confidently enjoy chatting with girls and making out. However, I'm not ready to date and wonder if finding the perfect girl would make you feel comfortable doing so.",2,walk
"My attempts to make eye contact were unsuccessful due to my constant gaze. I was completely unaware of the situation and felt shocked when I started doing so, which is typical of how people with normal social interactions experience anxiety.",2,"walk, outside"
"I'm eager to meet new people and have a good time, but the idea of talking to strangers makes me uneasy. Given that it's summer already, I want to spend some time outside instead of staying at home.",2,outside
"Honestly, I'd prefer to watch Netflix at home or go out for a walk or the arcade instead of going out. However, drinking alcohol isn't something that my peers approve of and I feel awkward when I express my disillusionment with it.",2,walk
It's been a week since I last went out for several months.,2,outside
"I exclaimed, ""That's the next best thing, right?"" She said no, but we had a delicious forest fruit mix cake. I quickly checked their cake selection and asked if they had any cakes with cherries.",2,"forest, walk"
Were you fond of playing board games or solo in puzzles? Did you enjoy exploring the outdoors?,2,outdoors
"I didn't want people to see my skinny arms. To hide my flaws, I used to wear a hoodie in school even when it was too cold outside.",2,outside
"I have a tendency to message first, but on almost every occasion, I'll receive an empty stack of emails.",2,walk
"During my freshman year, I joined the tennis team and was nervous during the first day due to the fact that everyone seemed to know each other. However, there was one freshman on the team who I had met in a tournament before.",2,tennis
"Despite some foolish actions, it's to be expected.",2,beach
The feasibility of using bicycles for transportation is dependent on whether you reside in an urban area with a high concentration of restaurants and delivery hubs.,2,"bike, bicycle, run "
"My tendency to feel at ease when surrounded by my friends who smoke and enjoy smoky experiences. I remember being awakened from dinner last night after indulging in some weed with the family, which made me feel completely alive again as I vaped outdoors. When I got back home, I was so happy and proud of myself that it led to an epiphanous moment when I asked my mom how on earth I had been doing something similar.",2,outside
"What steps can I take when I have no one to talk to and my parents are preventing me from going out because it's unsafe, leaving me vulnerable and making myself appear like someone I shouldn't be seen by. I've tried playing games and watching, but it feels terrible not having people in real life.",2,"running, outside"
"As you may have noticed, doing a lot of cardio exercises resulted in reducing muscle mass, which is precisely what happened to me. Despite continuing to work out after my graduation, I gradually stopped going to the gym and only continued running.",2,running
"For almost two years, I have been living as a complete stranger in my home, with no need to leave the house or think about anything else.",2,"garden, outside"
"The only reason I'm leaving is because I feel like I have pushed myself out of my comfort zone. Although I know I can handle it, being alone in a foreign country is terrifying. However, I think I made progress -- I am now able to go grocery shopping while my mother spends her evenings at home.",2,outside
"Although Facebook is commonly used by many, I believe that the most successful people tend to stay away from their computers and smartphones. This can lead to feelings of loneliness, but disconnecting from social media can actually help you feel more at ease when you're bored.",2,outside
"Can swimming be considered as a suitable exercise for burning fat? I'm not interested in building massive muscles, but rather to shed some pounds.",2,swimming
I also failed to mention that I have been sleeping for at least 8 hours without melatonin and had been smoking for three weeks. I am now sober for four days and do not feel the effects of marijuana.,2,running
"My mind is preoccupied with thoughts of potential roles in a film, and I've been struggling to come up with ideas for how to handle them. This week, I was distracted by unplanned conversations and verbal expressions while typing this post.",2,"running, walk, park"
"My new running group has become quite friendly, but the people in it seem to be disinterested and only want to talk amongst themselves. I've been struggling with this for a while now because I can't really connect with anyone or get comfortable with them.",2,running
"I'm hesitant to purchase sodas outside due to the lack of stores nearby. However, when they do arrive, two of the bottles are gone and it leaves me with an empty fizzy water bottle.",2,outside
"I'm worried about my mother's opinion on me going to a therapist or doctor before discussing my anxiety. She believes it would be harmful to socialize with other Muslims, so she suggests trying to avoid going out alone.",2,outside
"My teacher from the previous year allowed students to eat and study in her classroom during lunch, so we didn't have to be congested with homework or listening to music.",2,outside
"Despite my lack of excitement, I was able to meet my cousin after school and spend some time with him. We had a pleasant conversation, but I couldn't resist the urge to sleep in my friend's room because it would be too distracting at that time.",2,swimming
The memory of being the nerd in school was not lost on me because we were both good soccer players.,2,soccer
"Whether you prefer skating or attending a holiday fair in your area to get to know each other better, it could be an excellent option.",2,skating
"I enjoy exploring the world, art, spirituality, and anything that comes naturally to me. I feel like a complete outsider even though I'm not sure if I am boring, weird, ugly, or anything of the sort.",2,hiking
"Due to my severe sleeping disorder, I am unable to go outside and do anything. However, there is nothing that I find enjoyable about the world or having a girlfriend.",2,outside
"Across the last century, America and the rest of the world have experienced significant improvements in safety. Not only will you feel safe outdoors, but there will be no danger here.",2,outside
"Even though I didn't have any romantic relationships during my teenage years, I still feel like I had a sense of adventure and now that I'm older, it makes me want to cry when I think about our mischief and sleepovers. It's been years since I cut off all ties and have no friends.",2,outside
"You have the option to leave the building, but there is no place to escape the crowds.",2,outside
"Despite having hobbies and limited financial resources, I find it difficult to pursue them outside of my home in Arizona. My psychiatrist has recommended DBT as a way to improve my concentration on new things since I have borderline personality disorder symptoms similar to ADHD that requires medication administration.",2,outside
"My lack of social skills has led me to stay at home, play video games and sometimes go alone to enjoy the experience. I tried talking to people and joining clubs, but everyone seems to have their own networks.",2,beach
"It's also a problem I have, and I only dance once per week during summer camp when I get home. I'm not sure how to let go of it, but I can dance with everyone else on occasion.",2,camp
"Unfortunately, I haven't found any parks or similar facilities in this area.",2,parks
"Although I can be goofy on occasion, I've been primarily miserable and avoid socializing with others (I live alone), so my lack of happiness is not a problem. My psychiatrist has informed me that even though they understand my difficulties, it wasn't like I looked depressed, which is accurate.",2,outside
"Despite my efforts to find employment, I am hesitant to venture out because people think I'm an idiot in the area where I live.",2,outside
"Despite my uncertainty about our plans, she said she would be available for me to spend time on my day off. She also mentioned that she enjoyed hiking, but should I consider asking her out because she doesn't know me?",2,hiking
"Yesterday, I had to wait until I reached the exit of the convenience store, but it took me a minute to finish because I was so nervous and lost my composure.",2,outside
