text,label,keyword
"I'm looking for someone my age who can spend time together in NYC. I don't have a friend group, but I enjoy playing video games, hiking, kayaking, and woodworking. Additionally, I plan on learning Adobe After Effects to enhance my work and movie experience.",1,"hiking, kayak"
"To be honest, the most effective way to socialize is by going out and doing things like shopping, walking around, and attending a party on the town.",1,"walk, park"
"Packing and heading out on a week-long camping trip is my top priority, but I'm aware that it will be just like returning home with the same problems.",1,camping
"Every day, take a step forward and make improvements to your life by reading or walking.",1,walk
"Being stuck in the house is a challenge, and I'm interested in going out, including taking an bmx for fun during the summer. However, I can't afford to bring any belongings and end up at music festivals without any accompanying equipment.",1,outside
"Are there any leisure activities you participate in? I've been feeling tired and drained lately, so I decided to take a long bike ride yesterday. It was enjoyable but not overly anxious.",1,bike
I am thinking about re-mommying my running routine after 7 years of running and finding it enjoyable.,1,"running, run"
I'm currently in college and my advice to avoid asking the barber for a great haircut is to come prepared with your own hairstyle.,1,Go for a walk
"The act of running and cross country skiing during summer and winter brings me happiness, but it's difficult when you have no one to run with.",1,run
What steps can you take to boost your confidence before the presentation and achieve a sense of calmness during more challenging tasks?,1,running
"Many girls are interested in joining hiking groups or other similar groups, so I suggest exploring those sites like Meetup.com rather than going to them for a date.",1,Hiking
"Living alone as a student often finds myself in public settings, which can cause panic attacks, stress, and anxiety. I'm willing to try my best but I know it might be futile.",1,outside
"Engaging in activities without any preconceived notions would be more effective than having a spinning head and numerous thoughts. Additionally, engaging in physical activity like running would significantly reduce my anxiety levels. I agree with your statement about feeling good before starting anything.",1,running
"While social anxiety is not a problem in the physical world, it remains significant even now. In my second year of college, I haven't made any friends and rarely spoken to anyone, making it difficult to study alone due to being bullied by toxic groupmates.",1,outside
"After my hike, I met some cool people and now I feel great! However, today caused me to be anxious about my recovery.",1,"hike, mountain"
Does anyone else find it easier to socialize outside during the night when there is little traffic around? I feel more relaxed when conversing with someone else and they can easily see me while we are walking.,1,"outside, walk"
Those who enjoy movies may consider buying or renting them from movie theaters or petting dogs in parks or parks to alleviate social anxiety.,1,park
"Despite being diagnosed with SAD, my experience as a snowboard instructor was crucial to managing the difficult situation.",1,snowboard
"The idea of working with animals and trees makes for an exciting career opportunity. Additionally, government benefits are available, and college is a breeze.",1,trees
"As a runner, I can't help but feel fantastic after every run.",1,runner
"I know it's a struggle, but just go for it and see how it turns out. Good luck! Walking in the park is something that many people do for various reasons, including my back pain which I believe is related to sitting all day long.",1,"walk, park"
"Watching plants and animals takes me off my mind, and I don't know if there is any counseling or someone who could listen to me. However, it helps me reconnect with nature when I feel hopeless and have nothing to do.",1,nature
"A family member, who was irritated, later informed me that I was being rude by staying out of the way. Although my family is always kind and supportive, there were moments when I felt uneasy due to the lack of other people in our household. As a result, I chose to stay outside with my sister instead. Additionally, it's important to remind them not to reveal their disrespectful behavior or turn on their teacher.",1,outside
"My efforts to cultivate a healthier lifestyle have been largely due to my increased exposure to nature, breath-taking experiences, and mindful meditation practices. While other forms of cannabis use can hinder my ability to connect with the natural world, yoga and meditation should be prioritized for their benefits.",1,"running, nature"
"I've learned that spending time alone is essential, as social anxiety can make it difficult to find pleasure in activities like hiking and dining.",1,hikes
"We've been squandering our time and energy studying to work, but we need something different. I feel like my life is becoming too routine and I haven't even considered taking the plunge.",1,"outside, jog, run"
"Running is a source of great motivation for me, especially when I'm feeling anxious. Other than that, I enjoy engaging in games with intriguing plots and drawing comics to express my emotions.",1,run
"Eliminate all distractions and concentrate on your thoughts by sitting in a chair, closing your eyes, and listening to your breathing.",1,Go for a walk
I also distanced myself from my group of friends for a period. There is no one to judge you. I ended up backpacking through another country without any guidance.,1,backpacking
"I have recently resigned to not being able to walk regularly, but it's something I did and am still trying to do. By walking daily, I can keep things positive and avoid feeling discouraged when things are out of the window.",1,walk
"Although I'm younger than you, we share a similar physical appearance that helps with the lack of noise. My preferred method for getting out is to walk around town at 2 AM.",1,"outside, walk"
"Despite not having completely conquered my fears, I am feeling much better than I did a year ago. I value challenges and experiments as opportunities for self-improvement instead of fearful solo walking.",1,walk
It's not a difficult task. Running doesn't make me feel as though I have more anxiety.,1,running
"To begin with, you can start small and read a book, clean your bathroom, or take 1-2 minutes for inspiration.",1,walk
I've been incorporating more outside activities into my routine since meeting a support worker. This has helped me become more comfortable with social interactions and is what led me to make this post today.,1,"outside, walk"
"In case your classmates are causing you distress due to their presence, consider asking them out for a simple conversation outside of school. Even if it's grueling, engaging in non-bullying behavior could help alleviate the worry.",1,"walk, park"
"Even though I'm not lonely due to being alone, it's a comforting experience. However, is anyone else experiencing the same discomfort when walking alone?",1,"beach,  walk, beach"
"I feel like I missed my chance to attend university and now have a full-time job that leaves me with no choice but to run home alone. As someone who has suffered from social anxiety and BPDD since childhood, I am finding it difficult to be content with myself every day. It's time to take on small challenges and move forward.",1,"run, park"
The Pokemon thing is on my agenda to encourage me to exercise and enjoy the outdoors. Perhaps it will help me improve my personal hygiene. I'm a fan of the Millenium trilogy and particularly enjoyed the Hitchhiker's Guide to the Galaxy.,1,"outside, bike"
