text,label,keyword
"Nevertheless, I propose that you try to calm down by engaging in activities like playing music or walking around. If the man is genuine, he won't judge you for appearing timid or vulnerable and will instead encourage you to do what feels right.",1,walk
The Pokemon thing is on my agenda to encourage me to exercise and enjoy the outdoors. Perhaps it will help me improve my personal hygiene. I'm a fan of the Millenium trilogy and particularly enjoyed the Hitchhiker's Guide to the Galaxy.,1,"outside, bike"
"My experience has been enhanced by my frequent visits to movie theaters, fast-food joints, restaurants, and conventions. However, my anxiety can negatively impact my behavior, leading me to think about it more often.",1,walk
"Despite my ongoing battle with SA, I am determined to triumph. Please share more information on the benefits of exercise for body image, self-esteem, and endorphinphincrine health. Your son may find running or sports as an effective way to combat this condition, rather than going to the gym.",1,run
"The presence of parents dropping off children at school has made running challenging for me, as I also enjoy running at a school track.",1,"running, run, horse, walk"
"I don't have to go to the gym because it makes me feel anxious, but taking my dog for a walk can help me relax and be tranquil.",1,walk
"Nonetheless, my personal belongings consist solely of music and the yearning for winter. The colder weather means more time spent sitting outside or taking long walks, which makes me less anxious.",1,"outside, walk"
"We've been squandering our time and energy studying to work, but we need something different. I feel like my life is becoming too routine and I haven't even considered taking the plunge.",1,"outside, jog, run"
"My opinion is that going out for a walk can be helpful when you don't have any plans to leave the house. There are times when I'm at home for extended periods, which results in significantly worsened SA.",1,walk
"I'm not used to eating in public spaces at my college, so I tend to eat in parks that aren't too far away.",1,park
"It doesn't matter what type of exercise you prefer, it's incredibly beneficial for your health. The added bonus is the enjoyment that outdoor activities bring to the table. Keep up the good work!",1,outside
"After my hike, I met some cool people and now I feel great! However, today caused me to be anxious about my recovery.",1,"hike, mountain"
"Many of you share the same issues as you, and all these changes can lead to a much better diet and more energy.",1,running
"My friend and I have been in a relationship for the past 8 years, but she just ended her affair with her boyfriend. According to George Rouault, artists should focus on their emotional state rather than their physical state.",1,"running, nature"
"I plan to cut back on unhealthy eating and increase my social interaction. Although I'm unsure if it will work, I may consider taking up running as a way to alleviate stress.",1,runs
"My physical limitations were hindered by running, but I managed to overcome it and feel like I've done something productive.",1,"running, run"
"Engaging in exercises such as jumping jacks, push-ups and jogging can temporarily alleviate anxiety.",1,jog
"If you're not interested in leaving your bike at work, take advantage of the excuse! Cycle for 15 minutes if it's a 10-minute walk.",1,"walk, bike"
"Grounding and breathing techniques are effective for some people. Engaging in an activity that you like can help to alleviate your worries, but I've found that thoughts can become overwhelming no matter what you're doing. Some people prefer listening to music or taking a walk or bath instead.",1,walk
"I engaged in exposure therapy, smiling and nodding off to those around me, and eventually responding with a friendly hello or smile. When I began improving my social skills, I started taking walks and heading to the park regularly.",1,"park, walk"
"The beginning of my experience involved simply greeting people by walking in the park and saying hi. Although I felt isolated, it wasn't lonely, which is why having social support and being introverted is challenging. However, with everyone with social skills, finding solutions is a challenge that most individuals struggle to overcome.",1,"walk, park"
"Is my job insignificant since I don't have a job? And if not, why not start working right away instead of starting something that will help me feel full and satisfied for the rest of my life?",1,"running, walk"
"Despite the cold and rain, I managed to run for 30 minutes before returning home and was so sweaty that I took a lukewarm shower. Today, my first day running involved buying inexpensive running shoes. Try going outside.",1,"running, outside"
"I'm completely insecure about my behavior and tend to look away without even realizing it. Despite being clean, I gained confidence that was not the case with my neighbors who were disapproving of me. I also went out for a walk outside this morning.",1,"outside, walk"
Exposure to sunlight can boost serotonine levels. I have a 3D printer in my secondhand and enjoy using it extensively. Metal detecting has inspired me to venture out into nature once per week.,1,nature
"Spend some time walking in the open forest or engaging in metal detecting, just like I am. If I didn't have SA, it would be great to bring someone along on an adventure. In fact, going on the same trip with someone is my ultimate aspiration.",1,"walk, nature"
"To be honest, the most effective way to socialize is by going out and doing things like shopping, walking around, and attending a party on the town.",1,"walk, park"
"Walking or running around a trail was one of the best ways for me to get out and be with others. It was initially nerve-wracking, but it turned out that no one cared about me being outside.",1,"outside, walk, running"
"Let's face it, there are plenty of things you could do to relax your mind. Reading, exercising, and playing games all have great potential, but the rewards of remaining calm and collected are significant.",1,"outside, bike, sun"
"Your post reminded me of myself. Although I know it's cliché, running makes me feel normal and I don't mind doing things that are more enjoyable.",1,"run, running"
"Despite not having completely conquered my fears, I am feeling much better than I did a year ago. I value challenges and experiments as opportunities for self-improvement instead of fearful solo walking.",1,walk
"You may not believe that you can truly love someone, but if you don't find fulfillment in your current situation, it will be difficult to move forward.",1,"jogs, walk"
"While I can empathize with your anger, this is not a tacky way to convey your emotions. Walk around and let me know how you feel, sir.",1,walk
"Find a scenic route that offers stunning sights and take photos. I would not snap'selfie' pictures without having some sort of unique background that tells... or, maybe, pick something in town to take your picture at?",1,hike
"My counselor recommended I take gradual steps to alleviate my depression and SAD symptoms. During our counseling sessions, I experienced difficulty walking alone and experiencing shaking and breathing difficulties when meeting new people.",1,"outside, walk"
"My feelings are essentially the same, but I'm finding it difficult to balance my love for running with my dislike for going to the gym. As of late, my gym membership has grown significantly and I can't seem to find any spare time.",1,"running, outside"
"Explore, select, and cultivate expertise in diverse creative domains such as creative writing, filmmaking, music scoring, visual art, sound design, kinetic performance, stunt jumping, body contrivance, bounce, pop-hop, shuffling, base jumping (like a volcano), base sport, or urban climbing.",1,"parkour, climb"
"I'm not being humorous here, but cold showers, push ups and running are the recommended activities to do. Get your body in motion, and use a positive stimulus to boost your mood.",1,running
"I'm insecure about my appearance, and I believe I might have body dysmorphism. Moreover, I also have social anxiety and haven't been to school or out for a year.",1,outside
"Assuming you live in a secure area, I would recommend jogging at night for the boost and benefit of exercise! Additionally, dairy products are also beneficial.",1,"jogs, walk"
"I believe that spending time together could be a source of enjoyment, as it would allow me to interact with artists and engage in activities like parkour, freerunning, tricking, bboying or popping.",1,parkour
"I resorted to disregarding my instincts when it came to SA, including: weed, craft beer, fireball, jacking off, anime (which I recently finished watching), music production, skating, and Vidya.",1,skating
"Living alone as a student often finds myself in public settings, which can cause panic attacks, stress, and anxiety. I'm willing to try my best but I know it might be futile.",1,outside
"Despite feeling overwhelmed by my therapist's demands, I can now confidently assert that social anxiety is just one of the many issues I confronted with.",1,walk
"I'm not sure if you know this, but when my social anxiety is bad, I tend to stay at home and work alone. I usually don't go out on the volunteer setting, although conversing with other volunteers can be helpful. You could opt for a walk around the neighborhood instead, which would involve more interaction.",1,"nature, walk"
"The cause of my anxiety is empathetic, and I make an effort to leave the house frequently now that the weather is cooler. My daily running routine has become more regular, but this one proved problematic last week.",1,"outside, runs"
"It's not feasible for you to need a girl at this time, so take the opportunity to walk around in nature for half an hour, write down everything that crosses your mind, and then calm it down.",1,"walk, nature"
"Although I'm younger than you, we share a similar physical appearance that helps with the lack of noise. My preferred method for getting out is to walk around town at 2 AM.",1,"outside, walk"
"It took me less than a week to run or walk, but the experience was still pretty good.",1,"run, walk"
"My daily routine involves walking for a while, but I can also enjoy sitting in the park even when I'm feeling anxious.",1,"walk, park"
"I know it's a struggle, but just go for it and see how it turns out. Good luck! Walking in the park is something that many people do for various reasons, including my back pain which I believe is related to sitting all day long.",1,"walk, park"
"Running is a source of great motivation for me, especially when I'm feeling anxious. Other than that, I enjoy engaging in games with intriguing plots and drawing comics to express my emotions.",1,run
"You should take your time when visiting hotels, as meeting people in the public pool is the best way to make friends.",1,pool
"Despite being in therapy, I always try to change my behavior and avoid giving up when things don't go as planned. To combat this, it's important to find a new hobby or volunteer after the summer.",1,outside
":D I also enjoy going for a walk alone. At one point when my family was present, I thought about exiting through the window as well.",1,walk
"Your preferences may encompass a song, meal, activity, person, object of clothing, location, chore, craft, or writing. It would be enjoyable to share mine, which is swimming with its weightlessness, water immersion, and splashing sounds.",1,swimming
"To avoid getting bogged down in that cycle, try doing something productive such as going out for coffee, walking, or checking out a used book or record player.",1,walk
"I started to go for walks or runs around my local park, but initially I felt a sense of tension from someone else walking past me and I avoided eye contact altogether. Instead, I began moving in small steps.",1,"run, walk, park"
"I've learned that spending time alone is essential, as social anxiety can make it difficult to find pleasure in activities like hiking and dining.",1,hikes
"The best advice I have is to start using video games as a means of conversing with people by playing some games and building your social skills around random people. Once you've developed enough confidence, it's recommended to go out more often and engage in conversation with strangers.",1,"outside, walk, park"
"You can take a break outside to refresh yourself. At times, it's acceptable when your friends try to make you dance while I get extremely defensive and end up locking myself up.",1,outside
"Watching plants and animals takes me off my mind, and I don't know if there is any counseling or someone who could listen to me. However, it helps me reconnect with nature when I feel hopeless and have nothing to do.",1,nature
Those who enjoy movies may consider buying or renting them from movie theaters or petting dogs in parks or parks to alleviate social anxiety.,1,park
"Start with a 5-minute walk along the perimeter of your street and back, then increase the distance by taking longer walks or exploring nearby stores until you feel at ease. The best advice is to take small steps.",1,walk
"I'm interested in exploring the possibility of taking my conversation to a different level. Perhaps by saying something specific while standing near someone who is anxious about me, or conversing with them while waiting in line?",1,"walk, outside"
"If you're not interested in walking past strangers, but rather to experience the park, do it anyway and leave it as a source of enjoyment.",1,"walk, park"
I've been incorporating more outside activities into my routine since meeting a support worker. This has helped me become more comfortable with social interactions and is what led me to make this post today.,1,"outside, walk"
"When I go to bed at night, I love having a window that feels like it's being rolled up by water on my face and smells of rain. It has become one of my favourite things to do as I realized how amazing it was to see the rain yesterday.",1,"run, outside"
"As long as I'm tightly wrapped and dry, walking in the rain can be a delightful and refreshing experience.",1,walk
"Being stuck in the house is a challenge, and I'm interested in going out, including taking an bmx for fun during the summer. However, I can't afford to bring any belongings and end up at music festivals without any accompanying equipment.",1,outside
Is it true that one cannot improve their blushing by simply ignoring it? I find myself more comfortable in the outdoors as my skin tone is sore.,1,outside
"While social anxiety is not a problem in the physical world, it remains significant even now. In my second year of college, I haven't made any friends and rarely spoken to anyone, making it difficult to study alone due to being bullied by toxic groupmates.",1,outside
"Hiking, reading, and running are my preferred pastimes, but they also bring me happiness.",1,"hiking, running"
"Whether it's buying something small at the local market (I struggle with crowds and people I don't know well), or simply enjoying some downtime in a nearby park?",1,park
"As a hermit, I would be keen to reside in the warmer area with sand and some sort of small beach.",1,beach
"Are there any leisure activities you participate in? I've been feeling tired and drained lately, so I decided to take a long bike ride yesterday. It was enjoyable but not overly anxious.",1,bike
"My studies showed that running and yoga were effective forms of relaxation, but I'm struggling with anger management issues during my senior year. Should I consider joining a team sport like boxing?",1,"soccer, running"
Why would anyone want to engage in a war with themselves? A quick bathroom break or outside massage with ice would be an acceptable solution when your brain starts exhilaring from exhaust fumes and you are ready to start another conversation.,1,outside
"Engaging in activities without any preconceived notions would be more effective than having a spinning head and numerous thoughts. Additionally, engaging in physical activity like running would significantly reduce my anxiety levels. I agree with your statement about feeling good before starting anything.",1,running
"Is it a subconscious reaction to being gazed at, or is it an unconscious response? If you're incapable of going out solo, experiment with spending time outdoors with someone you can handle. This will help take the stress away from things.",1,outside
"A hobby, such as playing a sport or having an active lifestyle, would be great for weight loss, enjoyment, outdoor activities, and socializing.",1,outside
"In addition to engaging in a more social and outgoing sport (such as hiking or playing football), it may be beneficial to engage in feminine hobbies like knitting, yoga, dance, or meditation to help alleviate anxiety and socialize with women.",1,hiking
Bring a backpack and use the bike as it is an excellent way to save time.,1,bike
The reason I enjoy running is that it allows me to focus on the pain and not worry about anything else. It also helps me clear my mind and makes me more comfortable with other tasks.,1,"running, run"
"Short phrases like coffee or ""fika"" that you don't know in English, desserts, or sports like soccer or gym?",1,soccer
"In truth, nature is a great place to relax, but it's best to avoid public places when you're in the mood for relaxation.",1,nature
"In case your classmates are causing you distress due to their presence, consider asking them out for a simple conversation outside of school. Even if it's grueling, engaging in non-bullying behavior could help alleviate the worry.",1,"walk, park"
It's amazing how peaceful it is to be in the rain when there are no people out during the night.,1,outside
"In the beginning, I'll start off slowly, like walking through a park, building up confidence to look at people in the eyes of others, smiling and greeting them as they pass by, and then exploring my surroundings even if I don't feel comfortable due to my anxiety.",1,"walk, park"
"A family member, who was irritated, later informed me that I was being rude by staying out of the way. Although my family is always kind and supportive, there were moments when I felt uneasy due to the lack of other people in our household. As a result, I chose to stay outside with my sister instead. Additionally, it's important to remind them not to reveal their disrespectful behavior or turn on their teacher.",1,outside
"The reason why I miss smoking is due to a shift. (I've stopped smoking and it's the best choice for me.) If I feel uncomfortable at parties, I'll be embarrassed by my appearance and leave, then go outside to catch my breath.",1,outside
Does anyone else find it easier to socialize outside during the night when there is little traffic around? I feel more relaxed when conversing with someone else and they can easily see me while we are walking.,1,"outside, walk"
"I feel like I missed my chance to attend university and now have a full-time job that leaves me with no choice but to run home alone. As someone who has suffered from social anxiety and BPDD since childhood, I am finding it difficult to be content with myself every day. It's time to take on small challenges and move forward.",1,"run, park"
"In the past, I suffered from terrible anxiety that made me feel insecure and couldn't communicate with anyone without fear of panicking. I also had thoughts of self-loathing and being seen as weird by those around me. During my school years, when social anxiety first emerged, it became challenging to interact with people who were just sitting there talking or making noise.",1,"walk, outside"
I'm going to make an effort to eat less. My biggest challenge with social anxiety is staying fit and eating healthy.,1,run
"Paxil, propananol, and klonapin were also started by me. Exercise was one of the most significant aids for me, with aerobic exercise being more effective than lifting weights.",1,running
"I believe that exercise, particularly a daily run or other aerobic activity, is the most effective way to combat social anxiety.",1,run
"Even though I'm going out, I become accustomed to it and realize that it's not as bad. You can start small, such as walking to the post box or sitting outside your house, and then taking more responsibility for larger tasks.",1,"walk, outside"
