text,label,keyword
"Despite not being friendly, you seem like the older couple who greet you on your daily commute to work.",2,bike
"Maybe I'll give it a shot tomorrow morning, around 5 or 6am. Just not sure when the park will be operational.",2,park
"I struggled to understand my behavior and people thought I was annoying, which resulted in inner-bullying. I have had personal experiences where individuals responded negatively by judging me for being arrogant or unintelligent, even when I tried to make eye contact with them.",2,"walk, outside, running"
"Even though I didn't request a bag, I was still carrying it in my hand while biking.",2,biking
"Following that, I would overemphasize everything and worry about being judged by my neighbors while getting my mail. I've also been worried about not being able to go out for weeks due to feeling unsafe.",2,"outside, climb"
"My identity is quite peculiar as I am not 15 years old and have never acted like a teenager. We were meeting up at the library to hang out, but my friend had to go home early instead of leaving for the park.",2,park
"The lack of a post-high school education and lack thereof, coupled with my previous struggles with socializing and finding work, has left me feeling isolated and in need of assistance.",2,walk
"At this point, I was capable of cleaning the lawn and providing basic amenities like medical services to others. However, my efforts to set a good example were ineffective, leading me to lose contact with my friends. Finally, everything came to ruins and I became detached from the world around me. From version 1, I felt like I had mastered the art of being alone without any guidance. This is where I fall into vogue. Version #2 involves sitting on my horse and watching how other peasants are doing fine things while simultaneously looking down at the same time. when it seems like nothing more than that",2,"outside, lawn, horse"
"There are many social anxiety patients out there, and meeting others who also have a similar condition would be beneficial for both of us. I'm open to exploring different cultures through museums, hiking trails with my dog, watching movies, participating in stand up comedy shows or simply being around people with social issues. Feel free to reach out if you want to talk.",2,hikes
"We are currently enjoying some ice cream and taking a walk. Although you have given me the opportunity to learn from my mistakes, I am still trying to make decisions that align with my own needs without fixation.",2,walk
"Despite being in the sun, I often end up in social situations where I feel unwelcoming. As a result, my actions have led me to avoid socializing and become uncomfortable with people who are not interested in me.",2,"walk, sun"
"The first time I said ""good how are you"", the second time around, she replied with an enthusiastic ""so far"" and we had a terrible conversation after she tripped and regained her footing while walking backwards.",2,walk
"I was raised in an English pub, but it became a place of social interaction until I reached the age of 13. Now at 17, my mind is frozen and I am unsure about going to the store. I used to be involved with soccer teams, however, now I'm more concerned about being outside.",2,"soccer, outside"
"Seeing him stare at me, I waved my hand and felt bad. As I went to dispose of the trash, my neighbor was standing across the road opposite.",2,outside
"After expressing my frustration, I decided to bid farewell to my long-time friend in person and asked for his input before leaving.",2,outside
"Afterward, we had dinner and went to a park to play amusing games. We would have been more timid without him as friends. It took us around seven hours to hang out.",2,park
"Even though nervousness is common, it's not a problem since everyone takes their own lives. It'll be fine to drink beer, but staying in moderation can help alleviate the anxiety.",2,outside
"Be as adventurous as possible. Utilize social networking sites, live events like shows and concerts (especially during holidays), enjoy tailgating at football games or the dog park, visit the beach, etc. By connecting with people in your area, you can encourage them to stay connected if you go out and participate.",2,"park, beach"
"Although split-second judgments are a common reality, they can be extremely damaging. I recently had ice cream at 'the corner cafe' located near my home. The weather was nice and sunny, but the dress was not overly scruffy.",2,walk
"From the time I was 11, I had a strong attraction to everyone, especially girls who were following me around school. I found it challenging to entertain myself while riding errands on my bike due to the high level of physical exertion required for such activities and spending precious time with friends.",2,"outside, bike"
"As soon as I pulled over to the intersection, I noticed that there were numerous cars coming my way. It was a peaceful moment and I feel relieved because I didn't have to worry about sounding stupid or making impulsive decisions. I eventually made it to line up and played some indie folk music while waiting for my turn signal.",2,"walk, hill"
"High school was over in my timeline, and I've been holed up in bed for the most part due to a lack of social interaction. My fear of talking with neighbors has kept me stuck indoors as I avoid creating new friendships. Additionally, I have no skills or interests, nor do I possess any meaningful relationships. Although I did experience social anxiety and depression some 6 years ago, it really hit its peak around 8 years back.",2,outside
