text,label,keyword
"I feel like you're the older couple who greet me on my morning commute to work. They are nice, but they don't acknowledge our friendship and we both recognize that they may be just as friendly.",2,bike
"Tomorrow morning, I might have an opportunity to go there. I'm hoping for it at 5-6am, but I don't know when the park will open officially.",2,park
"It's been a tough call for me as my inability to understand the situation made me feel like someone is irritating me, and I've also been subjected to internal bullying. If I said something funny, people would assume it was stupid and look at each other fondly with giggles instead of laughing.",2,"walk, outside, running"
"My wish was granted as I couldn't find the courage to ask for a bag, so instead of holding it in my hand during my bike ride, I found the item and paid for it.",2,biking
"Over time, I rearranged everything and was worried about being judged by my neighbors while getting mail. I avoided going out for weeks due to fear of strangers checking me out or staying at the grocery store during peak hours because I was afraid of leaving my wallet in one hand without giving credit.",2,"outside, climb"
"At the age of 15, I don't behave like a typical teenager.",2,park
"My teenage years were spent without any fun, I didn't finish high school or have a job yet, and I'm struggling with isolation and big problems.",2,walk
"I had enough practicality to handle household chores and navigate everyday connections such as hospitals, pharmacies, and grocery stores. However...I lost all ties to my peers and became completely isolated after that. I feel like I have a professional identity from Day One, where I sit on my horse and watch others while feeling unsupported by the wind.",2,"outside, lawn, horse"
"Seeking companionship from individuals with social anxiety, I am interested in exploring different experiences such as museums and hikes, engaging in stand up comedy or movie watching. If you’re open to meeting me if you have any questions, please let me know.",2,hikes
"Rather than dwelling on my own expectations, I'm instead enjoying an ice cream-eating venture while taking a walk.",2,walk
I find myself becoming increasingly socially awkward when I'm not in the mood for a drink or conversation. I avoid going out with friends and being too comfortable in public due to my lack of confidence.,2,"walk, sun"
"Instead of saying more I always sounded like ""good how are you"" to her, we ended up talking awkwardly backwards and she fell asleep on her feet before finally giving me the cold shoulder feeling that maybe she's no longer interested in hearing from me.",2,walk
"Growing up in England, I grew up socializing at a pub. Although it was no longer the norm, by the age of 13, my confidence had become compromised and I was now afraid to go to the store.",2,"soccer, outside"
"With my eyes peeled at me, I opted to wave. It's making me feel uneasy after my last step. My attempt to dispose of trash was futile as my neighbor was standing outside.",2,outside
"Despite feeling overwhelmed by the stress and anxiety caused by his lack of approval of a lifelong friend of mine, I decided to bid farewell privately with him and asked for his thoughts on my situation.",2,outside
"After eating lunch, we went to a park and played games. It was funny how I thought our shyness would diminish had we not been with him. We spent 7 hours together.",2,park
"My anxiety has become quite significant, as everyone is highly sensitive and requires restraint. I advise against drinking excessively and avoid overeating while intoxicated; however, it's not a big deal and can be avoided.",2,outside
"Engage in activities such as using social media, attending concerts or festivals (especially during holidays), enjoying football games, visiting dog parks, and the beach on Memorial Day. Don't be afraid to get in touch with your city because people will follow you if you go out and participate.",2,"park, beach"
"Life is full of double standards, but they can also be extremely damaging. I went for a coffee at the corner shop near my home. The outfit was dressed down to it's sweaty and not too flashy, which was perfectly fine on this hot and sunny day.",2,walk
"During my childhood and high school years, I was very attractive to everyone, especially the girls who were following me around town. Although it's tough to imagine things while riding a bike due to the intense demands of work or life, cycling is something I still enjoy today.",2,"outside, bike"
I was taken aback when I realized that there were numerous cars merging on the same road. I felt like I could be in control of my own destiny as I approached their registration booth and even attempted to calm down by playing Indie folk music while waiting for my turn.,2,"walk, hill"
"As a high school dropout, I've been holed up in my house with no friends or any hobbies, and spent all day at the library. I have no skills whatsoever, no passions to talk about... Social anxiety and depression has been consuming me for as long as I can remember, but it really hit its peak around 8 years ago.",2,outside
"The feeling that my SA has disappeared is something I love about being drunk. I can do everything without worrying, even talking to strangers on the phone for hours at a time; I also enjoy taking walks for enjoyment. However, I'm still hesitant when it comes to communicating with my online friends through sound.",2,walk
"I have carried out comparable actions and now find myself feeling extra anxious because I was so close to being nearby. Despite my best efforts, however, I often end up going outside instead.",2,outside
"Although I was not confident about my shyness during my 5th grade years, I did experience weight gain and a lack of confidence in social situations. My school attended from kindergarten to 8th grades where I experienced similar experiences as everyone else. We all had funnier birthdays, enjoyed sleepovers together, and were all part of the same soccer team.",2,soccer
How can I become more social and a proactive leader? My work-life balance is often affected by my inability to maintain positive relationships with people.,2,"horses, outside"
There are times when I wish to be a hermit in the mountains.,2,mountains
"The reason I believe this is biological or an unconsciously occurring phenomenon may be due to people's fear of being uncomfortable, which makes them vulnerable to escape.",2,"walk, camp"
"The realization that they were walking with me to my doorstep left me feeling confused and I thought, ""oh no, not at all. Let's just walk this way,"" but instead they came to take the bus because of a potential mistake on their way home.",2,walk
The experience of putting myself forward to be a leader at southeastern Florida's summer camp was simply terrible.,2,camp
"I spent years attempting this dream, but ultimately found myself feeling completely isolated and lacking in self-esteem. I was also disappointed by the lack of support from others during my shift as an assistant at camp.",2,"camp, outside"
"There are no boundaries to how much I can improve my situation, but it's been getting harder and harder. I'm not used to leaving the house every day because of school, which makes me feel nervous about going out for lunch; instead, sometimes I have to leave at lunch feeling a bit more confident even though I may have become more introverted and socially anxious in the past.",2,outside
"Even though I only got my GED in 2014, it gave me the confidence that there was a purpose in living and that I could do something other than playing video games and loathing myself. My desire for freedom came true, but so did feeling safe with my Mom, who provided me with shelter and comforted me.",2,outside
"In all of my life, I have never been to a cafe or crowded into 'every movie theater'. As for me, there is no way out for someone who can help me with that because I was always shy and closed off from social situations as an only child. I had moved from rural areas to urban areas where I could manage groceries, utility bills, and communication barriers effectively after the fact.",2,"outside, walk, run"
"As per my observation in the comments, labeling someone as ""a dickhead"" and an asshole for being friendly is often the solution to getting past sexual issues. I didn't mean to discourage this behavior, but rather caution people who have feelings for their skin by not taking it seriously enough.",2,outside
"After trying to avoid the situation, I began focusing on my biological needs through gym and university visits. But when someone asks me to go out for a game of football or leave the club, it makes sense but doesn't have any value.",2,outside
"Following my recent experience with social anxiety, my best friend asked me several times if I was okay. She expressed gratitude by leaving me at the party and telling me how proud she was that I had made it.",2,outside
"The reason why I avoid running is that when my 5th graders made me think of humor and never ran in public. If not, people in my car would look down at me and question whether or not I was smart enough to cross the street correctly. Waiting until I got there will make me appear foolish because maybe they didn't do it sooner.",2,"walk, run"
"My experience with soccer has been a bit of shameful due to the fact that I was just as scared as the other person, but even though my shyness is not an issue, I still find it difficult to communicate with people about my participation.",2,soccer
