text,label,keyword
"In NYC, I don't have a friend group and it's getting to be lonely. Does anyone else here of my age like to play video games or do outdoor activities while also spending time outdoors? I'm also starting to learn Adobe After Effects for work/movies and enjoy being alone too.",1,"hiking, kayak"
I believe that socializing through outwardly activities can be the most effective way to connect with others.,1,"walk, park"
"I am planning to pack up and head out camping for a week, but I know it will be just like never going back again with all the problems I'm having. Sorry for the small talk, I was having sarcasm. All good; just be honest: You can do anything you want from your agreement.",1,camping
"To make your life better, take a break each day by reading or walking.",1,walk
"Despite my desire to leave the house, I can't resist the urge. I'm also considering taking an bmx for entertainment and attending music festivals in the summer since there are no one else around.",1,outside
"Have you got any hobby? I've been really sick this week and it has been sluggish. Yesterday, I went for a long bike ride so that was nice (not all my worries, but good).",1,bike
"I plan to meditate again. I've been running for 7 years and it's nice when you can remove something from the to-do list, so that my mind won't feel like work.",1,"running, run"
"""While in college, I'd recommend taking breaks from my busy schedule and spending time alone without any hair styling to come home with a great haircut.""",1,Go for a walk
"Despite having no one to run or ski with, my passion for running has made me happier.",1,run
"Hi there! When I go to the presentation, what are some things you can do first that will help me feel more relaxed and confident when dealing with challenging or stressful situations? This involves smaller tasks like socializing before a task, running or exercising, and even meditation/hypnosis.",1,running
"Meeting with other nature groups would be more effective if you were looking for group discussions. Although I wouldn't suggest joining the latter, meetup.com has several groups for nature walking.",1,Hiking
"Living on my own as a student means that I am frequently encountered by people and in public places, which often causes me to experience panic attacks due to stress and anxiety. Although I'd like to travel alone at this time, I worry that traveling too soon could lead to confusion or death.",1,outside
"If you go in unperturbed, it's better to have no preconceptions than a spinning head and numerous thoughts. Additionally, engaging in calming activities like running can be more effective than my usual panicking around the house; I agree with your comment about feeling good before going into ecstasy.",1,running
"Even though I have minimal social anxiety, it's still pretty bad in college. I don't have any friends and rarely speak unless there is a need to study alone.",1,outside
"It feels great to me now! After my hike, I encountered a few cool people on the mountain. However, today caused me significant anxiety due to my mood swings.",1,"hike, mountain"
"Do you find it easier to socialize with others outside during the night without being seen? I feel more relaxed when I'm speaking to someone else, even if they can't see me or hear me.",1,"outside, walk"
"When watching movies, it's worth visiting a cinema or restaurant to buy/rent tickets. If you have an interest in dogs, visit zoos or dog parks to see if it can alleviate social anxiety while petting their dogs.",1,park
"Coming from someone with antisocial tendencies and severe SAD, I found it difficult. However, my experience as a snowboard instructor (still in my freshman year of high school) was invaluable because it required me to interact with parents/parents and other instructors when teaching children and adults about snowboarding.",1,snowboard
"Despite the fact that it's not a job, but rather enjoying animals and trees, with government benefits and training opportunities available through college credits, I still feel like I want to pursue these careers.",1,trees
"It's true that I'm not a runner, but after running, I feel fantastic.",1,runner
"It's a tough task, but I believe it'll be successful. Go for it and enjoy the ride! Many people engage in walking in parks due to their personal health benefits. For instance, I experience back pain after sitting all day and do not rest while doing nothing.",1,"walk, park"
"I find it all too much of a challenge to watch animals and plants because it takes me away from my mind. If you have any counseling or someone close to me who can relate to this, then maybe it's worth trying but not so much as to try to escape feeling hopeless and helplessly in the face of nature.",1,nature
"An irate family member later informed me that I was being rude by not standing in their way. My family is always so nice, and I have never felt more comfortable around them as of late. However, there were moments when I decided to go outside with my sister instead because it was quieter. Just for one thing: don't tell your child that they are being cruel by remaining silent.",1,outside
