text,label,keyword
"Looking for someone of similar age to myself in NYC who wants to hang out and have fun. I'm currently learning Adobe After Effects for work and movies, and feeling lonely due to my own social isolation.",1,"hiking, kayak"
"The most effective way to socialize is by going out and doing things, rather than attending a party or hitting the shops.",1,"walk, park"
"Getting ready for a week-long camp, I realize that it will be just as unpleasant when I come back and experience the same difficulties. It's been dreadful today, but I can't help but feel good about my decision.",1,camping
"Attempt to make positive changes in your life every day, such as reading or taking a walk.",1,walk
"Unless I have to go outside, it's not feasible for me to leave the house. I'm considering taking an bmx for entertainment purposes and attending music festivals in the summer since I don't have any money to carry around.",1,outside
"Do you have any hobbies or interests? I've been feeling a bit depleted this week, so I decided to go for sluggish bike rides yesterday. It was good, but not as much as my usual exhaustion.",1,bike
"Considering that I have been running for 7 years, I am considering meditating again. It gives me peace of mind and makes it less of a chore to run.",1,"running, run"
"While in college, I'd suggest avoiding barber services and instead choosing to come prepared with your own hairstyle or work experience.",1,Go for a walk
"After discovering a hobby, I am happier. Running during summer and cross country skiing in winter bring me happiness, even without the presence of anyone to cheer me up.",1,run
"I'm curious to know what kind of activities you can do before your presentation to boost your confidence and feel more relaxed. This involves focusing on smaller tasks rather than larger ones, such as socializing or exercising before challenging situations.",1,running
"I've heard that many girls enjoy nature and would suggest joining a hiking group or exploring other paths. Although I wouldn't go to those groups for the sake of dating, I do recommend looking into those options.",1,Hiking
"I am a student who lives alone and frequently encounters people in public, which often causes me to experience panic attacks, stress levels, and anxiety. Although I would like to travel alone, I'm concerned about losing my bearings.",1,outside
"Embracing life without any predetermined plans is superior to having a spinning head and endless thoughts. Additionally, engaging in activities like running can be more effective than my usual panicking around the house. You're right about being in vogue before bed.",1,running
"My online social anxiety is not as severe as my current state, but it's still pretty bad in college. I haven't made any friends and rarely speak unless there are circumstances.",1,outside
"I feel fantastic! Afterward, I went for a hike and came across some really cool people on the mountain. However, today, my mood was somber due to something important.",1,"hike, mountain"
Is there anyone who finds socializing outside at night more comfortable despite the crowds? I find myself feeling more relaxed when conversing with others while we are busy walking around.,1,"outside, walk"
"If you're into movies, consider visiting a movie store or other location to watch the film. Or if you have an interest in dogs, visit zoos or dog parks to see their pets and try to find ways to alleviate social anxiety.",1,park
"It's a tough pill to swallow, especially when you're dealing with antisocial tendencies and SAD. My snowboard instructor job was primarily responsible for teaching young people how to ski and not to do so; it also meant having to interact with parents, kids, and other instructors in groups.",1,snowboard
"Animals and trees make for an exciting career choice. Furthermore, government benefits are available, and college is a breeze.",1,trees
I'm not a runner and running is no exception. I feel fantastic after every workout.,1,runner
"Yes, I know it's tough to do it, but just go for it and see how it turns out. Good luck! Walking in the park is something that many people do for various reasons, including being able to avoid back pain without sitting all day.",1,"walk, park"
"The act of observing plants and animals takes me beyond my usual comfort zone. I'm not sure if there's any counseling or someone close to me who could assist me, but it still motivates me to go out and explore the world when I feel hopeless and unfulfilled.",1,nature
"I was informed by a family member that I behaved rudely by staying out of the way. Although my family is generally kind and helpful, there were moments when I felt uneasy due to the presence of only two people in the house at 22 years old; I preferred to stay outside with my sister as it was less stressful. Additionally, don't tell your child about their rudeness by being quiet.",1,outside
"By engaging in long distance running without music and focusing on my breath, I have gained a lot of insight about myself. Additionally, using cannabis and mushrooms has helped me open up my mind to new ideas while also providing me with the essential oils for deep thinking. It's recommended to practice yoga and meditation to help clear up any wandering or other mental distractions that may interfere with my normal thoughts and emotions.",1,"running, nature"
"Being alone can be counterproductive when dealing with social anxiety. It's difficult to find things to do without company, so I've started exploring solo activities and finding it enjoyable.",1,hikes
"Despite being 23 years old, my wife and I are tired of studying to work every day. We can't find anything else to do outside of work or socializing together without creating new experiences. While this may be helpful, I feel like we need something more than what we have before.",1,"outside, jog, run"
