text,label,keyword
"As the older couple who greet me on my morning bike ride to work, you seem like the kindred spirit. They are nice, but they may not reciprocate and you recognize their similarity.",2,bike
Trying out the park today at around 5-6am is my plan. I'm not sure when it will be operational.,2,park
"My lack of understanding made me an easy target for people who thought I was annoying, leading to internal bullying. I've also been subjected to inner bullying where my words were often taken as foolish and only looked silly when others spoke to me.",2,"walk, outside, running"
"I didn't request a bag for my bike ride, so I held it in my hand while biking. However, I ultimately found the perfect solution and paid for it.",2,biking
"From then onwards, I would over-react and overthink everything, even for days or weeks. I was terrified of being judged by my neighbors if I went outside to receive mail, and I avoided going out for weeks because I am scared of people seeing me in public. Additionally, there were instances where I only went grocery shopping at odd hours and checked out online due to fear of the cashier's perception of me and my purchases. How did I slowly come out of this situation?",2,"outside, climb"
It's hard to put into words how I feel as a 15-year-old teenager.,2,park
"I didn't spend much time in my teenage years having fun with friends, nor did I graduate from high school or have a job, and now I'm alone and struggling to find work that will allow me to walk around without any issues.",2,walk
"Although I was still capable of gardening and going to basic services like medical centers, I lost contact with my friends and became isolated.",2,"outside, lawn, horse"
"Meeting new people with social anxiety is appealing because it allows us to connect and reduce anxiety. I'm open to exploring different interests, such as museums or hiking, stand up comedy, and watching movies. If you're interested in joining my group, please let me know.",2,hikes
Our activity of eating icecream and walking is exactly what we're doing. I hope this helps me to take this as a learning opportunity instead of being overwhelmed by expectations.,2,walk
"The more I engage in this behavior, the more socially awkward it becomes. I can easily be uncomfortable with being in my room instead of enjoying a beer outside.",2,"walk, sun"
"Whenever I try to express my happiness, I tend to say ""good how are you"", but our conversation ended up feeling awkward as she lost interest in me and tripped while walking back to her desk.",2,walk
"I grew up in an English pub, which is now more than half my age. Although it was once a social spot since childhood, I felt intimidated by going to the shop at 17, feeling confused and uneasy about it.",2,"soccer, outside"
"As I looked at him, I felt bad and decided to wave. My neighbor was standing across the street from me as I went to dispose of trash.",2,outside
"He asked why he was still spending time with high school students, which made me feel like a victim. I decided to bid farewell to him in private by asking if everything had gone well.",2,outside
"In the end, we had dinner and went to a park to play amusing games. We might not have been as outgoing without him, but we spent 7 hours together.",2,park
"I am not worried about my nervousness as everyone is, so it doesn't bother me at all. It also means taking care of yourself before going out, refraining from alcohol, and avoiding high-potential situations like tattoos.",2,outside
"Exciting activities include using social media, attending concerts and clubs during holidays; tailgating at football games; going to the dog park; or heading to a beach on Memorial Day. Keep in touch with your city -- people will follow you wherever you go, as long as you're out and participate.",2,"park, beach"
"Living with split-second judgments is a daily habit, but it can also be extremely damaging. I decided to grab some coffee while walking in quaint corner cafe next door where I'm usually placed. My outfit was casual and comfortable, just not overly formal, which worked well on hot and sunny days.",2,walk
"When I was 11 years old, I had a great physical appeal to everyone, which is why I now enjoy riding bikes and staying at home with friends. This can be difficult when you consider the benefits of being athletic or having fun outdoors.",2,"outside, bike"
"As I approached the intersection on the hill, I noticed that there were numerous cars waiting for me. I felt relieved and decided to leave my car at home after registering with the attendants. My plan was to play some indie folk music while standing outside the registration booth, but it didn't seem like a problem.",2,"walk, hill"
"I left high school, didn't go out much, and now I'm stuck in bed at home with my computer, unable to communicate with anyone outside, lacking any talents, passions, or friends. Although I have battled social anxiety and depression for two years, it really started 8 years ago when I was just 13 and feeling depressed.",2,outside
"I find solace in being drunk because it feels like my SA is almost gone for a while. I can do numerous activities without worrying, such as talking to strangers on the phone or taking Xmas and feeling refreshed. However, I am still reluctant to use public speaking tools when communicating with online friends.",2,walk
"After doing the same thing, I feel a bit nervous because I was so close to being there. I decide to go outside and leave after debating whether or not I should come back.",2,outside
"I started to feel overweight around 5th grade, and although I don't know if it was due to food or treats from my aunt, I had no concerns about making friends or talking to other children. I attended a kindergarten class until 8th year and we were really close because everyone else in my class had similar experiences. We even went on soccer teams for several weeks.",2,soccer
"I need help transforming my professional personality into an unwavering social butterfly. While I can engage in casual conversations with coworkers, the challenges of meeting them outside of work hours often make me feel nervous and lose interest. As someone who has recently become a manager, it's not typical for those in this position to do so regularly.",2,"horses, outside"
If only I had the opportunity to seek refuge in the mountains.,2,mountains
"My belief is that people have a natural response to being uncomfortable or anxious, which can lead to them feeling fleeing from the situation. I used to be confident and easy-going during my youth, but now I think back on my days when I could talk to anyone without worrying.",2,"walk, camp"
"After realizing this, I thought to myself, ""This one's for sale!"" and proceeded to walk straight to my door, which took a long time. However, the reality was that they were actually taking the bus instead of me, so we drove towards the other side.",2,walk
It's unfortunate that I had to perform poorly when attempting to lead at a summer camp.,2,camp
"For years, I dreamt of being a leader at camp, but after doing it, my life became isolated and I didn't measure up to anyone else. I felt like utter failure without any motivation or support from anyone.",2,"camp, outside"
