text,label,keyword
"It feels as though you are the elderly duo who greet me on my daily commute to work. They are pleasant, but their behavior is reminiscent of mine.",2,bike
"At 5-6am, I'm hoping to experience it tomorrow morning. Can you tell me when the park will be open?",2,park
"Being unable to make sense of things led to internal bullying, which caused others to bully me. I've experienced this behavior before as well. If I said something that others thought was funny, they would assume it is stupid and look at each other with an open expression. When my friend started talking to me without any reason, people would point and laugh because they saw me as a nerd.",2,"walk, outside, running"
"The fact that I couldn't find the courage to ask for a bag meant that even though I held it in my hand while biking, finding the item and paying for it was reassuring.",2,biking
"I spent a lot of time overreacting to everything that had occurred since then, including the fear of being judged by my neighbor and afraid to go out. Additionally, for weeks I avoided going out at random hours due to fearful interactions with strangers. I also struggled to leave home without any food or gifts after returning home from work. How did I slowly come out of this situation?",2,"outside, climb"
"""I'm a 15-year-old who doesn't behave like that, which is quite shocking. We were just hanging out at the park after meeting up with wingman and friend at library.",2,park
"Being an introverted teenager with no experience and no job, I am now isolated in my hometown and struggling with significant issues even when I take a short walk around the block.",2,walk
"After a period where I was still capable of gardening and going to basic services like medical appointments, I lost contact with some friends and eventually felt isolated. This is similar to the way that ""I feel like... sex on steroids."" Version #1 involves feeling comfortable in my high horse while peeing from one side or the other.",2,"outside, lawn, horse"
"I want to meet people with social anxiety and they will understand. If you're in this situation, it would be great if you could do anything for them: museums/hikes/watching stand up comedy etc. Send me an email",2,hikes
"Our current activity involves eating icecream while walking. I'm hoping to take this as a learning opportunity instead of dwelling on my own expectations, thanks for your guidance.",2,walk
"Social awkwardness is a constant occurrence in my life. I avoid going out and drinking beer while sitting alone, fearing that others will judge me for my lack of social skills.",2,"walk, sun"
"My habit of expressing positive feedback has led me to say ""good bye"" several times, but our conversation quickly ended when she lost interest and tripped while walking back towards my desk. I'm concerned that it might be the cause of her disinterest since I don't engage in much with her anymore.",2,walk
"As someone who grew up in an English pub, I felt like I was growing up too. However, as I got older and became disillusioned with the concept of socializing, it took over my mind when I turned 13. I now find myself alone and uninterestes in going to the store.",2,"soccer, outside"
"I feel dreadful after he stared at me and offered my hand to him. As I went outside to dispose of waste, I noticed that my neighbor was standing across the road.",2,outside
"""Why are you still hanging out with high school kids, man?"" I muttered as I was already feeling overwhelmed about his decision not to approve of one my friends.",2,outside
"Over dinner and into some funny games in the park, we're all pretty much the same.",2,park
"It's not a big deal to be nervous around someone, as everyone is different and you should take some time to relax. Also, don't drink excessively or try to calm down after hanging out with someone you can'TICE. Don' TRY: I was nervous for about 20 minutes and eventually ended up comfortable in my room (I danced there but it felt awkward at the time).",2,outside
"Embrace the excitement by participating in activities like social media, concerts and clubs, holiday celebrations (such as tailgating at football games, the dog park, or the beach especially on Memorial Day), and staying connected with those in your area. People will follow you whereveryou go because it's nice to be out and participate in events.",2,"park, beach"
"While we all face adversity, split-second judgments can be very damaging. I decided to grab ice cream for the first time today while taking errands in london and at this corner cafe next door where I live. The outfit was casual but not overly scruffy, which was perfectly appropriate for hot and sunny weather.",2,walk
"I used to be a very attractive person when I was 11 years old. This is because I excel at it, and while girls often chase me around school, it's tough to come up with creative ideas that don't feel good on my mind. As recollections from growing up, I must take countless hours of bike rides home so I can reflect on the past and future while listening to music and watching TV.",2,"outside, bike"
"My first reaction upon crossing the road was one of feeling uneasy about being hit by a car that had already left. I made my way to the walk-up registration area and played indie folk music before heading towards the checkpoint, feeling relieved after finishing everything but leaving my house behind due to lack of support from other passengers.",2,"walk, hill"
"I quit High School and was unable to leave the house for an extended period. I'm too afraid to interact with people, especially my neighbors who are visiting me at night. My lack of skills, passions, or friends is problematic, and I have been dealing with social anxiety and depression since childhood but it really hit its peak around 8 years ago when I finally had those emotions again.",2,outside
"It seems as if my SA is on the verge of dying out. I'm loving being drunk for hours straight, doing everything from talking to strangers through texting and taking walks in search of fresh air without worrying about social awkward situations. However, I am still reluctant to use public mics with my online friends who are also not well-advered prostitutes.",2,walk
"The similar actions I've taken have left me feeling more uncertain and dissatisfied. After being too close, I decide to go outside and leave after debating whether or not it was a good idea before even considering the possibility of going in.",2,outside
"My weight began to increase in size around 5th grade, and I don't know if it was due to peer pressure or aunt influence. Although I wasn'T shy, I could make new friends and talk with other children without any issues during that time. I attended a school from kindergarten to 8th Grade and found myself drawn to the same behavior as everyone else. We all had fun together, participated in soccer games, played together before class, but felt isolated at times because we weren's not sure what to do.",2,soccer
Could you suggest ways to transform my work-life balance into a perpetually busy and social individual?,2,"horses, outside"
"Ideally, I would prefer to remain hidden by mountains instead of in the woods.",2,mountains
"I believe that it's due to biological factors, not intentional, and that individuals who experience anxiety or discomfort may be able to move on.",2,"walk, camp"
"As soon as I realized this, my instincts took over and they walked me to my doorstep. However, it turned out that their intention was more serious than what I initially thought: taking the bus to get there.",2,walk
"Despite my best efforts, I was unsuccessful in leading another person at a summer camp and it was just terrible.",2,camp
"Over the course of several years, I've been dreaming about doing this and experiencing a debilitating sense of isolation. My performance was not up to par with my own standards or that of others in any field. I felt like an absolute failure for the job I took, as I was never good enough, unhappy, or loved.",2,"camp, outside"
"While it's true that I get in trouble for being out, there are better alternatives available. However, my anxiety has become more intense lately and I don't want to venture outside due to school. I often leave my lunch break because of this behavior, even though I was once a ""reluctant"" but still socially anxious person.",2,outside
"Despite the fact that I only gained my GED in 2014, it gave me hope that there were alternative paths to success. This helped me realize that life was worth living beyond education and friends, but also provided me with opportunities to explore nature instead of just playing video games or feeling guilty about self-hatred. My relationship with my mother remains strong, and I felt safe because I was protected from negative emotions.",2,outside
"Despite being an introvert and closed person, I have never been to the cafe or the cinema. As a result, my lack of social interaction has made it challenging for me over the years as someone who had moved from rural to urban living.",2,"outside, walk, run"
"Observing the comments on this topic, I believe that labeling someone as a ""dickhead"" or an asshole can assist in managing sexual relationships.",2,outside
"I tried desperately to avoid this situation, but instead of attending the gym or going to university for my biological needs (health wise), I'm forced to go out and play with friends. However, when someone asks me to leave the club or join a football game, I feel like it has no value because of the cost involved.",2,outside
"After attending my best friend's party, I felt embarrassed and asked if I was okay with it. My bestfriend later apologized for the nerve-wracking experience by telling me to leave and show her how much she valued me.",2,outside
"Even though I was told that my running style is funny, I don't want to run in public anymore. If I fail to finish the race, it will make me look ridiculous to those in my car who aren'Taxing me. But if I wait until the end and then let them know they might not be interested, maybe they'll think I crossed the street because I wasn’t.",2,"walk, run"
"I can't help but wonder if it was just a coincidence. Although I know someone who is more reserved than me, I still have trouble talking to people about soccer and fear that they might be intimidated by me. As sarcastically as I may seem, the ball kept coming my way even though I played. I quit early on and everyone started saying I was ill because of it.",2,soccer
"Suddenly, I feel like the unintelligent running group I'm in isn't fair; perhaps some of them might be dealing with social anxiety as well? For instance, when I visited the Buddist group tonight, there were no friends present, but those around me were much friendlier and more open than before. Notably, only one person responded with a hello or ""hello"".",2,running
"Might he be interested in me? He's 28, and I'm 24. I tried to comfort him by biting his lip, but despite my efforts to keep it down for now while we're hiking together at the park (which isn't recommended), there'd be negative consequences on our relationship, or something that could potentially harm our bond.",2,"park, hiking"
"Throughout my childhood, I was constantly making excuses to myself for not having any friends or being socially awkward. My dad always made me feel like I didn't have enough friends and even forced myself to go outside to play with them when I wasn'T.",2,outside
"I find the song Sweet Dreams till the sun beam soars in my eyes. It's a favorite of mine, even though many singers have covered it with their own versions; Doris Day'Song is one of the best.",2,sun
"Despite my best efforts, I have struggled with social anxiety lately. My only worry is that I rarely leave my room and instead go to seminars on an empty stomach due to the presence of others in the kitchen during lunchtime.",2,"walk, camps"
"If I'm surrounded by someone who doesn't know me, what are some ways to enjoy the beach?",2,"beach, swimming, beach, swim"
"Following a meeting with him, I found myself feeling completely deceived by the first day. It was so embarrassing that I couldn't even talk to anyone and go outside without hesitation anymore.",2,outside
"It's something I avoid at all costs and try to stay in a quiet area or outside where people are noisy. My fear is that I might be stuck inside when someone shoots me, as an electrician who may need to adjust the lighting up/off switch or light up temporarily while filming.",2,outside
There is more value in bonding with others than just meeting new people. I'll venture out to take photos and enjoy myself without any worries.,2,outside
"With an automatic watering system that can be purchased or constructed, you can easily manage the gardening process by turning it on.",2,garden
"Moving towards spirituality is something I do occasionally, even though I am somewhat comical myself. I have an interest in nature and love to explore new places.",2,nature
"While growing up, I was always the one who faced challenges and had to isolate myself as a defensive mechanism. I still find myself doing this now at summer camp when people start making friends and allies.",2,camp
"Stay away from traditional places and social events such as visiting bars or clubs to have an enjoyable night out, exploring famous landmarks, and taking a walk around unexpectedly for ten minutes at coffee shops. While it may be improbable, you can still get engrossed in the people who frequent those locations without realizing it.",2,"hikes, walk"
"Nice encounters, right? I saw this hedgehog wandering along the road and wanted to take a picture but couldn't because it was too hiding in the bushes. Just last week, I caught spotted an adorable baby hare while biking around my city once yearly, usually at noon or so.",2,"biking, walk"
"Even after having naps, I remain fatigued and sad. It feels like being trapped in a cage where my true personality cannot see the light of day. I only experience joy in life during weekends and vacations when I am not required to engage in social or emotional activities.",2,outside
"My usual routine involves going out for a two and half hour bike ride every couple of days to get some exercise, but I don't really go outdoors with anything. There is no money to be had or anyone in my life who wants me to visit. It's been like this lately because watching YouTube videos has helped me stay on track as well as doing housework and reading books; there are many books available, including Good Day America magazines that I can use as an excuse to leave my house early.",2,"outside, bike"
"Can you share some strategies for dealing with my fear of judgment and venturing out on my own? I find myself frequently being judged by others in situations where I am expected to be alone, but when I go on day trips at summer camp, I can't stand the idea of being alone.",2,camp
"When my friends are away on work days, I tend to stay at home and enjoy the outdoors. However, if I'm feeling uneasy or bored, spending most of my time alone should make up for it by going out after work.",2,"run, walk"
"I abandoned the conversation and sent him a photo of me at pool (swimsuit pic) but he didn't respond, leaving me feeling embarrassed and experiencing heightened anxiety about coffee being considered inappropriate.",2,"pool, swim"
"My lunch period was changed after I switched classes, but it's a shame because whenever I found myself at ten in edmonton or elsewhere on the steps, I wouldn't eat.",2,outside
"My mind went blank as I shared a meal with her while sitting on the table, and we were both in the same group.",2,outside
"The thought of how a better player could have prevented eluding the goal during my soccer career is something that I think is normal. After all, you want to do everything for the team you play for and not just win.",2,soccer
"Interestingly, we didn't have any other children to attend school and the school bus didn’t even make it to our house. I don’T think my parents were overly narcissistic or religious because they did not let me be friends during my early years; in fact, having kids made them very comfortable with me but those rules kept me from going out when I felt like sitting outside, even though there was no one around except for myself",2,outside
People pointing the camera at me because they think it's fun to film the shy dude is making my day. I was walking with some friends in the park when many of us were taking pictures and then stopped filming people passing by. Wouldn't this be a common practice or is it just annoying?,2,"outside, walk, park"
"Joining a gym or other community activities like yoga and sewing clubs can be beneficial, as can finding friends through social media. I find it enjoyable to hang out with co-workers at restaurants and grocery stores, especially since they tend to mix well after work hours.",2,"outside, running"
How can I improve my social skills when I feel stressed out and don't know how to handle situations where being rude is more important than showing interest?,2,"run, soccer"
"Although I don't mind the thought of Pokemon Go, it seems too much to me. It's just a track from my running career so I can'T do without any problem; sorry.",2,run
"Nowhere, I'm just bored at home. On some days, it's better to go outside and eat than to get food.",2,outside
"SA has influenced my thinking on various issues. I have always been fond of rain, but the reduced number of people outside has made me appreciate it more than ever. It's possible that this can affect people'does not being judgmental towards others and prompts them to seek shelter or safely in their cars.",2,outside
"When I am indulging on my favorite foods, such as tomato sauce, coffee or liquor cause acid reflux and heartburn. Additionally, outside during the daytime is not an option for me because my eyes water when I go outside.",2,"outside, walk"
"I was awakened at 5:10am approximately two weeks ago, but arrived at work promptly before 5:30pm. Despite being expected to arrive by 15 minutes of walk, I apologized and offered to stay longer to compensate for the late arrival. The outcome was better than if I had stayed overnight in the past, which was almost laughed off as everyone is busy working overtime.",2,walk
I frequently feel disconnected from society and find it difficult to connect with others.,2,outside
"I have a distaste for going out or socializing with others, and my feelings of being lonely are repressed by negative experiences.",2,outside
"You may want to try and get to know him better by having a few conversations, but don't consider it as arranging sex. Instead, ask about his interest in going out or hanging out with him when you feel like joining up for lunch or activities.",2,outside
"The park (pokestop, lure and gyms) was filled with old people accompanying their children - no one seemed to be interested.",2,park
"Due to the stoic and introverted nature of the others, it was uncomfortable for me to take the initiative in leading conversations. As a result, I ended up picking some flowers at an area park with other students from my university.",2,park
"Despite my desire to attend an online college, I'm concerned about leaving my friends and having no one to hang out with. Additionally, there are several other concerns that need to be taken into account when trying to get back on track for my academic studies, including playing soccer.",2,soccer
"Until I was 13, people used me as a target for bullying and verbally inflicted emotional abuse on me. As relapses occurred, I've been an online casualty of gaming, particularly MMOs.",2,"outside, walk"
"I have been struggling to think clearly for a long time, but the music has helped me focus and improve my mood.",2,"walk, outside"
"Seeking suggestions on how to generate interest in outdoor activities and socializing with others. I'm struggling to find meaningful ways around a group that involves hanging out, as indoor gatherings are often timestimes unproductive for me.",2,outside
"Typically, I just take a quick look around, like at'something off the ground' or across the street.",2,tree
"But that one more thing: I can't handle being around so many people in psychiatry (I've been working as a therapist for 3 weeks, by the time my new job starts tomorrow), and also feel uneasy while dealing with the hospital.",2,"running, outside, walk"
"Following a meeting with an online stranger who I believed was only interested in me through LinkedIn, we texted for three days. The girl I picked up from is cold and sends brief messages without any response. She told me she's busy enjoying my presence and enjoys being around me. We exchanged pleasant pictures but were interrupted by her sending out negative comments after our meeting where she mentioned having no experience dating other men.",2,"park, walk"
Plan a leisurely walk on the streets and set an alarm clock for 8:30 am to wake up at 9 pm.,2,"park, walk"
"After arriving at the mall in a large shopping center, I often discuss my anxiety with the clerk. However, during these encounters, it's difficult to communicate how scared or uncomfortable I am and I feel like leaving my coat behind on shoes that others may have found useful.",2,"walk, running"
"While chilling out and consuming mushrooms/LSD, I may also consider skydiving until my finances are fully covered. However, the key to staying on track is being mindful of one's fortunate circumstances at all times.",2,outside
"Shortly after lectures, a small break between them was taken during errands to walk around the campus and smash sandwiches into the mouth.",2,"walk, outside"
