text,label,keyword
"NYC is such a drain on social life, I don't have any friends. Are there any other individuals my age who are interested in spending time together?",1,"hiking, kayak"
Spending time outside and shopping has been my most effective way to connect with others.,1,"walk, park"
"It's just about time for me to pack up and head out camping for a week, but I'm aware that it will be nothing more than ten days without my belongings and with the same problems. My day is going by so fast! Glad you're okay, just be honest; accept responsibility and do whatever works for you.",1,camping
Make an effort to improve your life by taking a walk or reading - it's important.,1,walk
"I'm stuck in my current place of residence, and although I would like to go out with friends during summer (I plan to buy a bmx for my hobby), I don't have anyone else on board.",1,outside
"Can you share some of your favorite pastimes? I've been feeling quite tired lately and enjoying myself more than usual. However, yesterday was spent on a long bike ride, which did not seem to bother me but felt enjoyable.",1,bike
"My intention is to meditate again. I've been running for 7 years and it's nice when you can remove something from the to-do list, so that going outside doesn't feel like a chore anymore.",1,"running, run"
My current life situation with college involves avoiding barbering and instead opting for self-stimulation.,1,Go for a walk
"I have found a hobby that allows me to run and cross country ski in the summer and winter, which has made me happier. However, it's difficult when you don't have anyone to play with.",1,run
"During the presentation, how do you feel relaxed when dealing with more challenging and stressful tasks? I've been starting off by doing smaller things to build up my confidence. After practicing hard work, I feel more relaxed and relaxed afterwards. Can you suggest some activities that are easier to do before the task?",1,running
"There are many girls who have a passion for nature and would be interested in joining if possible. Although I wouldn't suggest joining groups like the ones on Meetup.com, which offers information on nature walking groups.",1,Hiking
"Despite being an independent student living on my own, spending time outside often leads to experiencing panic attacks and stress. I'm worried that traveling alone could lead to disaster or disorientation.",1,outside
"It's better to go in without any preconceptions than with a spinning head and numerous thoughts. Additionally, engaging in calming activities like running can be more effective than my usual panicking around the house. You're right about being in good spirits before going out.",1,running
"Although I have minimal social anxiety, it's still quite bad in college. I don't have any friends and rarely speak unless there is a need to study alone.",1,outside
"I'm feeling great! After my hike, I encountered some cool people on the mountain. Today, however, it was a stressful day for me as well.",1,"hike, mountain"
I'm curious if anyone else has found it easier to socialize outside during the night without being seen by many people. I find myself more comfortable conversing with others when they can barely see my face and we are walking around frequently.,1,"outside, walk"
"If your interest lies in watching movies, consider visiting a movie store or other location. Or maybe you prefer to pet dogs at zoos or dog parks and see if doing so can help with social anxiety.",1,park
The fact that I had to teach groups of children and adults how to ride a snowboard was hard to overcome as someone with antisocial tendencies and SAD. My job as 'as an instructor in high school' also helped me cope with the communication challenges associated with this challenging role.,1,snowboard
"The combination of animals and trees makes this profession more than a job, which sounds amazing to me. Additionally, the government benefits are numerous, and I don't feel like attending college because they provide the necessary training.",1,trees
"Running isn't the only activity I enjoy doing, as I feel fantastic after every session.",1,runner
"Despite the difficulty, I believe it's worth giving walking a try and wish you all good luck! Walking in parks is something that many people do for various reasons. I personally find it beneficial to my back health because I don't have to sit comfortably every day.",1,"walk, park"
"Looking at nature takes me off-limits, and I'm not sure if there's any guidance available or someone close to me who could help with that. However, it does give me the energy to explore nature when I feel hopeless and unfulfilled.",1,nature
"A family member who was irritated told me that I behaved disrespectfully by staying out of the way. Although my family is always showing their appreciation for kindness and generosity, there were moments when I felt uneasy in my teenage years when it was harder to get outside with my sister. Just remember: Don't tell your kids they're being rude by being quiet.",1,outside
"Through consciously practicing yoga and meditation, I find that my body can be more easily filled with thoughts while running outdoors without the presence of music.",1,"running, nature"
"As a person with social anxiety, I've been finding it difficult to enjoy things alone. It's becoming increasingly apparent that spending time alone is the answer to this, rather than hanging out with friends.",1,hikes
"Our current situation is a result of our 23-year old son, who has never worked and feels frustrated with studying for work every day. We need something different to rejuvenate us and move forward in life. I feel like I am becoming too lost for what we have already accomplished but also struggle with feeling unmotivated when it comes to doing things differently.",1,"outside, jog, run"
"Besides running, I enjoy being physically active and drawing comics that express my emotions.",1,run
"Put away your notes, makeup, and distractions and let your mind wander.",1,Go for a walk
"As I was part of a group, I also distanced myself from my friends. There is no one to judge you. Additionally, it involved traveling solo through another country.",1,backpacking
"It's important to take a walk every day, even though it'd be considered improbable. I'm trying to stay optimistic as it tends to make things easier and is the only way to avoid loneliness.",1,walk
