text,label,keyword
"The older couple who greet me on the way to work in the morning seem like you. They are kind and don't hesitate to say hi, but it's safe to assume they have a similar experience as you do.",2,bike
"I might give it a go sometime tomorrow morning. My goal is to arrive at 5-6am, but I'm not sure when the park will be operational yet.",2,park
The internal bullying I experienced was a result of my inability to understand the situation and people starting to perceive me as annoying.,2,"walk, outside, running"
"After securing the bag with my hand while biking, I was able to find what I needed and pay for it without seeking assistance.",2,biking
"After a while, I would overthink everything and worry about the impact of my actions on others. I used to be scared of leaving my house or going out for the mail because of the potential danger from my neighbors.",2,"outside, climb"
What is the most difficult thing about being 15 and not acting like a teenager?,2,park
"Due to not finishing high school, lack of employment, and being an introvert since childhood, I am struggling with isolation and major issues.",2,walk
"Despite my lack of skills to care for basic needs, I was still able to provide guidance and help with household chores. However, the world turned on its head after that. I eventually lost touch with my friends and began living alone, almost as a professional. Version 1: I feel like I am nauseous sitting in my horse and watch others but feel more submissive to those in peasant society.",2,"outside, lawn, horse"
"If you're someone who struggles with social anxiety, I want to meet other people who also have the same condition. This would involve a range of activities such as museums and hikes, hiking, stand up comedy, and watching movies. Feel free to reach out if you find me interesting.",2,hikes
"The plan is to indulge in ice cream after taking a walk. Although I appreciate the advice, I also believe that we should view this as an opportunity to learn rather than having unrealistic expectations.",2,walk
"I become increasingly social and uncomfortable when it comes to doing this, even if there is something more important to me.",2,"walk, sun"
"I always opt for the phrase ""good to know"" instead of saying something more meaningful, but our conversation ended abruptly due to her twitching back and forth.",2,walk
"Despite being raised in an English pub as a child, I didn't feel the same way until I was 13 and now feel uneasy about going to the store.",2,"soccer, outside"
"After noticing he was staring at me, I waved my hand and felt bad. My responsibility was to dispose of the trash while my neighbor stood outside our home.",2,outside
"I was stressed out about not being able to see any of my long-time friends and feel like he was attacking me. So, I decided to bid farewell privately by asking if everything had gone well with him before leaving for the airport.",2,outside
"We had dinner and played games in the park. It was a fun-filled outing and we were all together for around 7 hours, without any apparent reason to be nervous about going out with him.",2,park
"The only thing that matters is being nervous and the rest of us are under pressure. It's important to take a deep breath before drinking anything, even something with beer in your mouth?",2,outside
