text,label,keyword
"If you want to feel calm, I recommend listening and walking. If he is a genuine man, don't be judgmental as if you appeared shy or vulnerable.",1,walk
"To help me get out and enjoy the outdoors, I'll be doing the Pokemon thing. It might also make me feel a little happier; in all honesty though, The Girl with the Dragon Tattoo trilogy is one of my favorite books, along with reading the Hitchhiker's Guide to the Galaxy.",1,"outside, bike"
"I find myself attending movie theaters, fast food establishments and conventions to improve my mental state. However, my anxiety can cause me to behave worse when I'm too anxious, which intensifies the problem and makes it harder to cope. It's worth exploring this by taking a walk around town instead of staying in crowded areas.",1,walk
"Even though I may be struggling with SA, it's something that can help me overcome it. Could you provide more information on the benefits of exercising for body image, self-esteem, and endorphinphincrine? Your child could benefit from a 15-minute morning run or sport instead of going to bed.",1,run
"Although I enjoy running, it also creates challenges for me because of the crowds and rush hour.",1,"running, run, horse, walk"
"If you have to go there for a workout, I'm not bothered by the need to hit the gym. Instead, walking your dog can help alleviate my anxiety and also provide relaxation through long walks.",1,walk
"For me personally, the only things on my mind are music and a sense of desperation for the winter. The colder months involve spending time outdoors or walking long distances to avoid feeling so anxious.",1,"outside, walk"
"My partner and I have been struggling with a lack of work experience for 23 years. We are both tired of the same and finding it difficult to find time to do something meaningful. While we enjoy being productive, our current situation demands refocusing on what we have left behind today, leaving us feeling helpless and unmotivated. I am starting to lose interest in ourselves after the recent admission of my BPL program and thinking about how long I could stay away from home.",1,"outside, jog, run"
"Going out for a walk is beneficial even without compulsion. I find myself spending days at home constantly, which can significantly worsen my social skills over time.",1,walk
"This is also the case here: I feel uneasy eating in a college park, so I always opt for one that's not very close to my campus.",1,park
Any exercise you choose is incredibly beneficial for your health. It's even better when you're outside! Please keep up the good work!,1,outside
Now I feel amazing.’ I went for a hike and met some really cool people there (sigh). Today I was very upset about my life today.,1,"hike, mountain"
You're not alone in experiencing similar issues; a combination of these can be linked to feeling much more energy and feel better through dietary changes.,1,running
"For someone who has been struggling with feelings of a broken heart for the past year, it's worth exploring your own inner voice before making any changes about yourself.",1,"running, nature"
"Will I try my best to avoid junk food and socialize more frequently, or will this approach not work out? Perhaps I should consider going for runs as a way to alleviate stress.",1,runs
"I used to be terrible at running, and while I started doing it, I gradually ate less (although my food intake was also more manageable). However, both methods were challenging in the long run. Although I lost weight from hunger and anxiety, by the end of the day, this improved as a physical challenge.",1,"running, run"
"When you do jump-ups, push-UPS and go jogging it helps to temporarily burn anxiety.",1,jog
"It's not necessary to leave your bike at work, so it makes sense for you. Instead, take a 15-minute ride by bike when you have time on foot after finishing your walk.",1,"walk, bike"
"Grounding and breathing exercises work for some people. Performing an activity that you like can help to ease your mind, but I know that thoughts can become overwhelming no matter what you're thinking about. Some people prefer music or just taking a walk after exercising their hobbies.",1,walk
"I utilized exposure therapy to smile and give a friendly nod to those around me, eventually returning the hello or saying hi. As I worked on my social skills, one of the first things I did was go for walks in the park.",1,"park, walk"
"From the outset, I would greet everyone in my neighborhood by joking and greeting them. Although I was alone but not lonely, it's difficult with social workers who have similar personalities because they tend to be introverted. However, there are those with SA who struggle to figure out how best to address their issues, and finding ways to do so in a way that suits them is challenging.",1,"walk, park"
"Could it be that my job loss is a reason for not having responsibilities? And if not, why don't I just hit the gym every day?",1,"running, walk"
"It was cold and rainy outside, but after a 30-minute run, I got back to my house and was so sweaty that it took ten minutes of showering. Today is my first day running and I purchased inexpensive running equipment for the day. Try running outdoors again today!",1,"running, outside"
"Personally, I'm feeling a bit insecure with my sexuality. This is something that makes me look distant and doesn't bother them at all -- except for the fact that I was clean up after it. It also gives me confidence because I rarely get to see my neighbors who dislike me for occasionally smoking in their yard.",1,"outside, walk"
"Serotonine levels are elevated by exposure to sunlight. I've recently invested in a used 3D printer and am enjoying various leisure activities. Metal detecting has enabled me, for instance, to travel outdoors at least once yearly.",1,nature
"Taking walks in the open forest or engaging with metal detectors is something I'd do too, and without SA, it could be a dream come true. Going on errands with friends would be incredible.",1,"walk, nature"
"In reality, the most effective way to socialize is by going out and doing things like shopping, walking around, or going for a walk.",1,"walk, park"
"Spending time walking or running around a trail helped me get out more often and connect with others. It was initially scary, but after regaining acceptance, it became apparent that no one cared for my presence in the moment.",1,"outside, walk, running"
"What is the point of this statement? Let's consider all the things you could do to relax. Read, exercise, go out and enjoy nature -- these are all great activities that can be done over the next two weeks, but they are actually worth it. Reading will keep you occupied, keeping you mentally engaged, and being entertained more than anything else. Cycles on bikes together after work may help alleviate stress from your hectic schedule.",1,"outside, bike, sun"
"While my rant may have been humorous, your post reminded me that I feel normal when I run. Although it's true for most people, running doesn't make me feel as good as I used to, and I was left feeling terrible after experiencing anxiety symptoms from not wearing shoes and wearing headphones all the time until I got up.",1,"run, running"
"Though my resilience has improved, I feel better now than it did a year ago when I was barely leaving my house alone. I suggest challenging myself and exploring new experiences to overcome the anxiety by walking around neighborhoods with others until physical comfort becomes the norm.",1,walk
"That said, if you're aware that your idea of love may not be realistic, it won't change the fact that you are alone and will never find happiness. To achieve this goal quickly without realizing its potential benefits, reduce smoking/smoking, drink more water, and exercise more frequently is a key step. Forgiving yourself and being self-compassionate is the only way to make progress.",1,"jogs, walk"
"My anger is understandable, but this is not a cool way to convey your emotions. Take heed of the situation and walk away.",1,walk
"Choose an assorted terrain and request someone to take a selfie of yourself. I would avoid taking personal photos unless you have something that tells if you're attractive and unique. Or, get creative and capture your own photo in upscale locales.",1,hike
"One of the best advice I received from my counselor regarding SAD and depression was to adopt a more gradual approach. My anxiety is so severe that I find it difficult to leave alone and interact with others, leading me to shake and experience breathing difficulties. We initially began walking together but later she instructed me on how to handle the receptionist who would give me some time.",1,"outside, walk"
"I actually have the same feeling and lately, running outside has been a great exercise option. However though I despise going to the gym, my daily routine has become so busy that it's difficult to maintain attendance.",1,"running, outside"
"In the realm of creative pursuits, one can explore and master mastery in diverse areas such as creative writing/directing (creative/fictional writing), cinematography & score scores, concept art music or even comic scoring), kinetic expression (parkour; freerunning; fight choreography) bboying (""basic performing arts"") popping, shuffling, base jumping wingsuit flying, maybe urban climbing) Living life is all about experiencing fuller-bodied healthy relationships, meaningful connections deep within ourselves. Live vividly captivating, connected, authentic, connective, real love stories that inspires",1,"parkour, climb"
"I'd suggest taking cold showers, doing some push up exercises, or running for a good stretch. Additionally, try to get your body in motion and feel better by adding something positive.",1,running
